,subsystem
547042.5.peg.25,Metabolic:Exchange/demand reaction
547042.5.peg.36,"Metabolic:Transport, extracellular"
547042.5.peg.37,"Metabolic:Transport, extracellular"
547042.5.peg.38,"Metabolic:Transport, extracellular"
547042.5.peg.40,"Metabolic:Transport, extracellular"
547042.5.peg.49,Metabolic:Starch and sucrose metabolism
547042.5.peg.58,Post-translation
547042.5.peg.59,Metabolic:Nucleotide interconversion
547042.5.peg.63,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.68,Metabolic:Pyrimidine synthesis
547042.5.peg.80,Metabolic:Galactose metabolism
547042.5.peg.98,Metabolic:Vitamin B12 metabolism
547042.5.peg.101,Metabolic:Nucleotide salvage pathway
547042.5.peg.107,Metabolic:Exchange/demand reaction
547042.5.peg.108,Metabolic:CoA synthesis
547042.5.peg.110,Metabolic:Citric acid cycle
547042.5.peg.111,Metabolic:Citric acid cycle
547042.5.peg.112,Metabolic:Citric acid cycle
547042.5.peg.117,Metabolic:Lysine metabolism
547042.5.peg.121,Metabolic:Galactose metabolism
547042.5.peg.128,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.129,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.130,Metabolic:Citric acid cycle
547042.5.peg.131,Metabolic:Citric acid cycle
547042.5.peg.132,Metabolic:Nucleotide salvage pathway
547042.5.peg.133,Metabolic:Citric acid cycle
547042.5.peg.138,tRNA-Charging
547042.5.peg.139,Transcription
547042.5.peg.144,Metabolic:Pentose and glucuronate interconversions
547042.5.peg.154,Metabolic:Vitamin B2 metabolism
547042.5.peg.159,Metabolic:Exchange/demand reaction
547042.5.peg.164,tRNA-Charging
547042.5.peg.165,Metabolic:Lipopolysaccharide biosynthesis
547042.5.peg.168,tRNA-Charging
547042.5.peg.172,Translation
547042.5.peg.174,Transcription
547042.5.peg.175,Translation
547042.5.peg.176,tRNA-Charging
547042.5.peg.177,tRNA-Charging
547042.5.peg.178,tRNA-Charging
547042.5.peg.179,Metabolic:Exchange/demand reaction
547042.5.peg.180,Metabolic:Exchange/demand reaction
547042.5.peg.186,Metabolic:Starch and sucrose metabolism
547042.5.peg.187,Metabolic:Starch and sucrose metabolism
547042.5.peg.192,tRNA-Charging
547042.5.peg.193,tRNA-Charging
547042.5.peg.194,Translation
547042.5.peg.195,tRNA-Charging
547042.5.peg.196,tRNA-Charging
547042.5.peg.197,tRNA-Charging
547042.5.peg.198,tRNA-Charging
547042.5.peg.199,tRNA-Charging
547042.5.peg.200,tRNA-Charging
547042.5.peg.201,tRNA-Charging
547042.5.peg.202,tRNA-Charging
547042.5.peg.203,tRNA-Charging
547042.5.peg.204,tRNA-Charging
547042.5.peg.205,tRNA-Charging
547042.5.peg.206,tRNA-Charging
547042.5.peg.207,tRNA-Charging
547042.5.peg.208,tRNA-Charging
547042.5.peg.209,tRNA-Charging
547042.5.peg.210,tRNA-Charging
547042.5.peg.211,tRNA-Charging
547042.5.peg.212,tRNA-Charging
547042.5.peg.213,tRNA-Charging
547042.5.peg.214,tRNA-Charging
547042.5.peg.215,tRNA-Charging
547042.5.peg.218,Metabolic:Glutathione metabolism
547042.5.peg.219,Translation
547042.5.peg.220,tRNA-Charging
547042.5.peg.221,tRNA-Charging
547042.5.peg.222,tRNA-Charging
547042.5.peg.223,Metabolic:Exchange/demand reaction
547042.5.peg.224,tRNA-Charging
547042.5.peg.225,Translation
547042.5.peg.227,Transcription
547042.5.peg.231,Metabolic:Fructose and mannose metabolism
547042.5.peg.232,Metabolic:NAD metabolism
547042.5.peg.237,"Metabolic:Transport, extracellular"
547042.5.peg.239,Transcription
547042.5.peg.256,Metabolic:ROS detoxification
547042.5.peg.262,Metabolic:Butanoate metabolism
547042.5.peg.263,Metabolic:Butanoate metabolism
547042.5.peg.265,Metabolic:Folate metabolism
547042.5.peg.266,Metabolic:Cell wall biosynthesis
547042.5.peg.275,Metabolic:Starch and sucrose metabolism
547042.5.peg.278,tRNA-Charging
547042.5.peg.281,Metabolic:Exchange/demand reaction
547042.5.peg.287,Metabolic:Methionine and cysteine metabolism
547042.5.peg.288,Metabolic:Folate metabolism
547042.5.peg.290,Metabolic:Pyrimidine synthesis
547042.5.peg.291,Metabolic:Cell wall biosynthesis
547042.5.peg.299,Metabolic:Galactose metabolism
547042.5.peg.300,tRNA-Charging
547042.5.peg.304,Metabolic:CoA synthesis
547042.5.peg.308,Metabolic:Cholesterol metabolism
547042.5.peg.309,Metabolic:Pentose phosphate pathway
547042.5.peg.315,Metabolic:Cell wall biosynthesis
547042.5.peg.317,Metabolic:Nucleotide sugar metabolism
547042.5.peg.335,Metabolic:Respiration
547042.5.peg.336,Metabolic:Respiration
547042.5.peg.341,Metabolic:Vitamin B2 metabolism
547042.5.peg.345,Metabolic:Folate metabolism
547042.5.peg.347,Metabolic:Pyrimidine catabolism
547042.5.peg.361,Metabolic:Pyruvate metabolism
547042.5.peg.362,Metabolic:Pyruvate metabolism
547042.5.peg.363,Metabolic:Starch and sucrose metabolism
547042.5.peg.364,Metabolic:Methionine and cysteine metabolism
547042.5.peg.366,Metabolic:Aminosugar metabolism
547042.5.peg.369,Translation
547042.5.peg.371,Metabolic:CoA synthesis
547042.5.peg.373,Metabolic:Exchange/demand reaction
547042.5.peg.381,Metabolic:Pyruvate metabolism
547042.5.peg.398,tRNA-Charging
547042.5.peg.408,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.417,Metabolic:Unassigned
547042.5.peg.420,Metabolic:ROS detoxification
547042.5.peg.451,Metabolic:Nucleotide interconversion
547042.5.peg.460,Metabolic:Thiamine metabolism
547042.5.peg.475,Metabolic:Sulfur metabolism
547042.5.peg.481,Translation
547042.5.peg.484,Metabolic:Fructose and mannose metabolism
547042.5.peg.500,Metabolic:Aminosugar metabolism
547042.5.peg.503,Metabolic:Pentose and glucuronate interconversions
547042.5.peg.517,Metabolic:Pentose and glucuronate interconversions
547042.5.peg.518,Metabolic:Pentose and glucuronate interconversions
547042.5.peg.523,Metabolic:Cell wall biosynthesis
547042.5.peg.526,tRNA-Charging
547042.5.peg.543,Metabolic:Folate metabolism
547042.5.peg.547,Metabolic:Starch and sucrose metabolism
547042.5.peg.548,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.550,Translation
547042.5.peg.555,"Metabolic:Transport, extracellular"
547042.5.peg.557,Translation
547042.5.peg.560,Metabolic:Respiration
547042.5.peg.561,Metabolic:Respiration
547042.5.peg.563,Metabolic:Respiration
547042.5.peg.564,Metabolic:Respiration
547042.5.peg.565,Metabolic:Respiration
547042.5.peg.566,Metabolic:Respiration
547042.5.peg.567,Metabolic:Respiration
547042.5.peg.568,Metabolic:Respiration
547042.5.peg.578,Metabolic:Aminosugar metabolism
547042.5.peg.580,"Metabolic:Transport, extracellular"
547042.5.peg.585,"Metabolic:Transport, extracellular"
547042.5.peg.586,Metabolic:Arginine and proline metabolism
547042.5.peg.587,Metabolic:Arginine and proline metabolism
547042.5.peg.600,Metabolic:Fructose and mannose metabolism
547042.5.peg.607,Metabolic:Benzoate degradation
547042.5.peg.609,Metabolic:Pyrimidine synthesis
547042.5.peg.610,Translation
547042.5.peg.611,Metabolic:Glycolysis/gluconeogenesis
547042.5.peg.626,Metabolic:NAD metabolism
547042.5.peg.628,Metabolic:Exchange/demand reaction
547042.5.peg.631,Metabolic:Vitamin B2 metabolism
547042.5.peg.634,Metabolic:Exchange/demand reaction
547042.5.peg.637,"Metabolic:Transport, extracellular"
547042.5.peg.639,Metabolic:CoA synthesis
547042.5.peg.646,tRNA-Charging
547042.5.peg.649,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.660,Metabolic:Galactose metabolism
547042.5.peg.661,"Metabolic:Transport, extracellular"
547042.5.peg.666,"Metabolic:Transport, extracellular"
547042.5.peg.672,Translation
547042.5.peg.674,Metabolic:Vitamin B6 metabolism
547042.5.peg.679,Metabolic:Glyoxylate and dicarboxylate metabolism
547042.5.peg.681,Metabolic:Pentose phosphate pathway
547042.5.peg.682,Metabolic:Inositol phosphate metabolism
547042.5.peg.700,Translation
547042.5.peg.701,tRNA-Charging
547042.5.peg.702,Translation
547042.5.peg.703,tRNA-Charging
547042.5.peg.704,tRNA-Charging
547042.5.peg.714,Metabolic:Glycerophospholipid metabolism
547042.5.peg.715,Metabolic:Thiamine metabolism
547042.5.peg.716,Metabolic:Thiamine metabolism
547042.5.peg.721,Metabolic:Fatty acid synthesis
547042.5.peg.737,Metabolic:Glycolysis/gluconeogenesis
547042.5.peg.738,Metabolic:Glycolysis/gluconeogenesis
547042.5.peg.739,Metabolic:Glycerophospholipid metabolism
547042.5.peg.740,tRNA-Charging
547042.5.peg.745,Metabolic:Alanine and aspartate metabolism
547042.5.peg.749,Metabolic:Citric acid cycle
547042.5.peg.750,Metabolic:Citric acid cycle
547042.5.peg.751,Metabolic:Citric acid cycle
547042.5.peg.754,Metabolic:Fatty acid synthesis
547042.5.peg.770,Metabolic:Alanine and aspartate metabolism
547042.5.peg.782,Metabolic:Aminosugar metabolism
547042.5.peg.783,Metabolic:Aminosugar metabolism
547042.5.peg.785,Metabolic:Starch and sucrose metabolism
547042.5.peg.788,Metabolic:Aminosugar metabolism
547042.5.peg.789,Metabolic:Aminosugar metabolism
547042.5.peg.816,Metabolic:Pyrimidine synthesis
547042.5.peg.842,Metabolic:Starch and sucrose metabolism
547042.5.peg.843,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.854,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
547042.5.peg.855,Metabolic:Pyruvate metabolism
547042.5.peg.864,Metabolic:CoA synthesis
547042.5.peg.866,Metabolic:Aminobenzoate degradation
547042.5.peg.867,Post-translation
547042.5.peg.891,tRNA-Charging
547042.5.peg.896,Metabolic:Aminosugar metabolism
547042.5.peg.900,Transcription
547042.5.peg.903,Metabolic:Glutamate metabolism
547042.5.peg.905,Metabolic:Glycolysis/gluconeogenesis
547042.5.peg.912,tRNA-Charging
547042.5.peg.916,tRNA-Charging
547042.5.peg.919,Metabolic:Terpenoid backbone biosynthesis
547042.5.peg.920,Metabolic:Pyrimidine synthesis
547042.5.peg.928,"Metabolic:Valine, leucine, and isoleucine metabolism"
547042.5.peg.930,"Metabolic:Valine, leucine, and isoleucine metabolism"
547042.5.peg.931,"Metabolic:Valine, leucine, and isoleucine metabolism"
547042.5.peg.932,"Metabolic:Valine, leucine, and isoleucine metabolism"
547042.5.peg.936,Translation
547042.5.peg.950,Metabolic:Galactose metabolism
547042.5.peg.957,Metabolic:Glutathione metabolism
547042.5.peg.963,Metabolic:Nucleotide interconversion
547042.5.peg.965,Metabolic:Histidine metabolism
547042.5.peg.966,Metabolic:Histidine metabolism
547042.5.peg.967,Metabolic:Histidine metabolism
547042.5.peg.968,Metabolic:Histidine metabolism
547042.5.peg.981,Metabolic:Purine synthesis
547042.5.peg.987,Metabolic:Vitamin B2 metabolism
547042.5.peg.989,tRNA-Charging
547042.5.peg.992,Metabolic:Histidine metabolism
547042.5.peg.993,Metabolic:Histidine metabolism
547042.5.peg.995,Metabolic:Histidine metabolism
547042.5.peg.997,Metabolic:Alanine and aspartate metabolism
547042.5.peg.998,Metabolic:Lysine metabolism
547042.5.peg.1003,Metabolic:Alanine and aspartate metabolism
547042.5.peg.1008,Metabolic:Fatty acid synthesis
547042.5.peg.1012,Metabolic:Lysine metabolism
547042.5.peg.1014,Metabolic:Exchange/demand reaction
547042.5.peg.1034,Metabolic:beta-Alanine metabolism
547042.5.peg.1035,Metabolic:CoA synthesis
547042.5.peg.1041,tRNA-Charging
547042.5.peg.1043,Metabolic:Lipopolysaccharide biosynthesis
547042.5.peg.1046,Metabolic:Glycolysis/gluconeogenesis
547042.5.peg.1049,Metabolic:Nucleotide interconversion
547042.5.peg.1050,Metabolic:Nucleotide interconversion
547042.5.peg.1057,Metabolic:Starch and sucrose metabolism
547042.5.peg.1065,Metabolic:Respiration
547042.5.peg.1067,Metabolic:Nucleotide interconversion
547042.5.peg.1095,Metabolic:Arginine and proline metabolism
547042.5.peg.1099,Metabolic:Aminosugar metabolism
547042.5.peg.1117,Metabolic:Galactose metabolism
547042.5.peg.1121,Metabolic:Urea cycle
547042.5.peg.1125,Metabolic:Alanine and aspartate metabolism
547042.5.peg.1126,Translation
