,subsystem
g.966.peg.0,"Metabolic:Transport, extracellular"
g.966.peg.2,Translation
g.966.peg.3,tRNA-Charging
342451.4.peg.9,Metabolic:CoA synthesis
g.966.peg.11,Metabolic:Methionine and cysteine metabolism
g.966.peg.12,"Metabolic:Transport, extracellular"
342451.4.peg.14,Metabolic:Methionine and cysteine metabolism
g.966.peg.16,"Metabolic:Transport, extracellular"
g.966.peg.17,Metabolic:Citric acid cycle
g.966.peg.19,Metabolic:Histidine metabolism
g.966.peg.28,Metabolic:Glycerophospholipid metabolism
342451.4.peg.29,Metabolic:Methionine and cysteine metabolism
g.966.peg.32,"Metabolic:Transport, extracellular"
g.966.peg.49,"Metabolic:Transport, extracellular"
342451.4.peg.54,Metabolic:Pyrimidine synthesis
g.966.peg.55,Metabolic:Exchange/demand reaction
g.966.peg.56,Metabolic:Folate metabolism
g.966.peg.57,"Metabolic:Transport, extracellular"
g.966.peg.58,Metabolic:Fructose and mannose metabolism
g.966.peg.60,Metabolic:Phenylalanine metabolism
g.966.peg.61,Translation
g.966.peg.65,Metabolic:Folate metabolism
g.966.peg.69,Metabolic:Glycerophospholipid metabolism
g.966.peg.79,Metabolic:Exchange/demand reaction
g.966.peg.82,Metabolic:Cell wall biosynthesis
g.966.peg.85,Metabolic:Folate metabolism
g.966.peg.86,Metabolic:Nucleotide interconversion
342451.4.peg.91,Metabolic:Methionine and cysteine metabolism
g.966.peg.95,Metabolic:Exchange/demand reaction
342451.4.peg.96,Metabolic:Nucleotide interconversion
g.966.peg.98,Translation
g.966.peg.100,Metabolic:Pyruvate metabolism
g.966.peg.107,Translation
g.966.peg.111,tRNA-Charging
g.966.peg.113,tRNA-Charging
g.966.peg.119,tRNA-Charging
g.966.peg.120,Metabolic:Heme synthesis
g.966.peg.121,Translation
g.966.peg.127,Metabolic:Citric acid cycle
g.966.peg.129,Translation
g.966.peg.135,"Metabolic:Transport, extracellular"
g.966.peg.141,Metabolic:Nucleotide interconversion
g.966.peg.142,Metabolic:Cell wall biosynthesis
g.966.peg.145,tRNA-Charging
g.966.peg.148,"Metabolic:Transport, extracellular"
g.966.peg.153,Transcription
g.966.peg.157,"Metabolic:Transport, extracellular"
g.966.peg.161,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.966.peg.167,Metabolic:Exchange/demand reaction
g.966.peg.169,tRNA-Charging
g.966.peg.173,Metabolic:Fatty acid synthesis
g.966.peg.174,"Metabolic:Transport, extracellular"
342451.4.peg.174,Metabolic:Arginine and proline metabolism
g.966.peg.178,Metabolic:Respiration
g.966.peg.191,"Metabolic:Transport, extracellular"
g.966.peg.192,tRNA-Charging
g.966.peg.193,Metabolic:Nucleotide salvage pathway
g.966.peg.196,Translation
g.966.peg.199,Metabolic:Exchange/demand reaction
g.966.peg.204,Metabolic:Lipopolysaccharide biosynthesis
g.966.peg.206,Transcription
g.966.peg.211,Metabolic:Butanoate metabolism
342451.4.peg.220,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.966.peg.224,Metabolic:ROS detoxification
342451.4.peg.226,Metabolic:Arginine and proline metabolism
g.966.peg.227,Metabolic:Pyrimidine catabolism
g.966.peg.232,Metabolic:Unassigned
g.966.peg.234,tRNA-Charging
g.966.peg.236,Metabolic:Glycerophospholipid metabolism
g.966.peg.237,Metabolic:Glycolysis/gluconeogenesis
g.966.peg.240,Metabolic:Pyruvate metabolism
g.966.peg.241,Metabolic:Heme synthesis
g.966.peg.243,Metabolic:Pentose and glucuronate interconversions
g.966.peg.244,"Metabolic:Transport, extracellular"
g.966.peg.245,Metabolic:Methionine and cysteine metabolism
g.966.peg.247,tRNA-Charging
g.966.peg.249,"Metabolic:Transport, extracellular"
g.966.peg.256,Metabolic:Exchange/demand reaction
g.966.peg.261,Metabolic:Purine catabolism
g.966.peg.265,Metabolic:Exchange/demand reaction
g.966.peg.267,Metabolic:Sulfur metabolism
g.966.peg.268,"Metabolic:Transport, extracellular"
g.966.peg.272,Metabolic:O-Glycan degradation
g.966.peg.273,Translation
g.966.peg.277,Metabolic:Glyoxylate and dicarboxylate metabolism
g.966.peg.280,Metabolic:Cell wall biosynthesis
g.966.peg.285,"Metabolic:Transport, extracellular"
g.966.peg.287,"Metabolic:Transport, extracellular"
g.966.peg.288,Metabolic:Methionine and cysteine metabolism
342451.4.peg.288,Metabolic:Glycolysis/gluconeogenesis
g.966.peg.293,"Metabolic:Transport, extracellular"
g.966.peg.294,Translation
g.966.peg.296,Metabolic:Urea cycle
g.966.peg.299,Transcription
g.966.peg.300,Metabolic:Folate metabolism
g.966.peg.301,Metabolic:Cholesterol metabolism
g.966.peg.304,Metabolic:NAD metabolism
g.966.peg.308,Translation
g.966.peg.311,"Metabolic:Transport, extracellular"
g.966.peg.313,"Metabolic:Transport, extracellular"
342451.4.peg.313,Metabolic:Histidine metabolism
g.966.peg.314,Translation
g.966.peg.315,tRNA-Charging
g.966.peg.320,Metabolic:Arginine and proline metabolism
342451.4.peg.320,Metabolic:Folate metabolism
g.966.peg.323,"Metabolic:Transport, extracellular"
g.966.peg.326,Metabolic:ROS detoxification
g.966.peg.329,Metabolic:Exchange/demand reaction
g.966.peg.332,"Metabolic:Transport, extracellular"
342451.4.peg.333,Metabolic:Histidine metabolism
g.966.peg.334,Translation
342451.4.peg.334,Metabolic:Histidine metabolism
342451.4.peg.335,Metabolic:Histidine metabolism
342451.4.peg.336,Metabolic:Histidine metabolism
342451.4.peg.337,Metabolic:Histidine metabolism
g.966.peg.338,Metabolic:Glycerophospholipid metabolism
342451.4.peg.338,Metabolic:Histidine metabolism
342451.4.peg.339,Metabolic:Histidine metabolism
g.966.peg.340,Metabolic:Terpenoid backbone biosynthesis
g.966.peg.341,Metabolic:Citric acid cycle
g.966.peg.342,Metabolic:Citric acid cycle
g.966.peg.343,tRNA-Charging
342451.4.peg.347,Metabolic:Glyoxylate and dicarboxylate metabolism
g.966.peg.349,Metabolic:Glycerophospholipid metabolism
g.966.peg.350,Metabolic:Sulfur metabolism
g.966.peg.351,Metabolic:Lysine metabolism
g.966.peg.352,tRNA-Charging
g.966.peg.355,Metabolic:Exchange/demand reaction
g.966.peg.357,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.966.peg.358,Metabolic:Pyruvate metabolism
g.966.peg.359,Translation
