,subsystem
g.2253.peg.1,tRNA-Charging
g.2253.peg.7,"Metabolic:Transport, extracellular"
g.2253.peg.12,"Metabolic:Transport, extracellular"
g.2253.peg.22,Metabolic:Fructose and mannose metabolism
g.2253.peg.24,Translation
g.2253.peg.26,Metabolic:Heme synthesis
553206.4.peg.26,Metabolic:Methionine and cysteine metabolism
g.2253.peg.34,Metabolic:Lysine metabolism
g.2253.peg.35,"Metabolic:Transport, extracellular"
g.2253.peg.36,Translation
g.2253.peg.39,"Metabolic:Transport, extracellular"
g.2253.peg.41,"Metabolic:Transport, extracellular"
g.2253.peg.42,tRNA-Charging
g.2253.peg.46,tRNA-Charging
553206.4.peg.46,Metabolic:Vitamin B6 metabolism
g.2253.peg.50,tRNA-Charging
g.2253.peg.60,Metabolic:Exchange/demand reaction
g.2253.peg.63,"Metabolic:Transport, extracellular"
g.2253.peg.64,Metabolic:Glutathione metabolism
g.2253.peg.70,"Metabolic:Transport, extracellular"
g.2253.peg.72,tRNA-Charging
g.2253.peg.73,tRNA-Charging
g.2253.peg.81,tRNA-Charging
g.2253.peg.82,Metabolic:Biotin metabolism
g.2253.peg.83,Metabolic:Starch and sucrose metabolism
553206.4.peg.85,Metabolic:Histidine metabolism
g.2253.peg.87,Metabolic:NAD metabolism
g.2253.peg.89,Metabolic:Phenylalanine metabolism
g.2253.peg.95,Metabolic:Folate metabolism
g.2253.peg.96,"Metabolic:Transport, extracellular"
g.2253.peg.97,Metabolic:Pentose phosphate pathway
g.2253.peg.102,tRNA-Charging
g.2253.peg.106,Metabolic:Vitamin B6 metabolism
g.2253.peg.107,Metabolic:Nucleotide interconversion
g.2253.peg.109,Translation
g.2253.peg.111,Metabolic:Histidine metabolism
g.2253.peg.112,Translation
g.2253.peg.115,Transcription
553206.4.peg.118,Metabolic:Phenylalanine metabolism
g.2253.peg.121,Metabolic:Exchange/demand reaction
g.2253.peg.124,"Metabolic:Transport, extracellular"
g.2253.peg.126,Metabolic:Exchange/demand reaction
g.2253.peg.130,Metabolic:Nucleotide interconversion
g.2253.peg.138,tRNA-Charging
553206.4.peg.138,Metabolic:Vitamin B12 metabolism
g.2253.peg.146,Translation
g.2253.peg.149,tRNA-Charging
g.2253.peg.152,"Metabolic:Transport, extracellular"
g.2253.peg.159,Metabolic:Histidine metabolism
g.2253.peg.164,Metabolic:Starch and sucrose metabolism
g.2253.peg.165,Metabolic:Cell wall biosynthesis
g.2253.peg.170,Metabolic:Glycerophospholipid metabolism
g.2253.peg.172,Metabolic:Exchange/demand reaction
g.2253.peg.181,Metabolic:Cell wall biosynthesis
g.2253.peg.182,Metabolic:Nucleotide interconversion
g.2253.peg.188,"Metabolic:Transport, extracellular"
g.2253.peg.195,tRNA-Charging
553206.4.peg.196,Metabolic:Purine synthesis
553206.4.peg.197,Metabolic:Purine synthesis
g.2253.peg.203,tRNA-Charging
g.2253.peg.208,Metabolic:NAD metabolism
g.2253.peg.212,Translation
g.2253.peg.213,Metabolic:Phenylalanine metabolism
g.2253.peg.224,tRNA-Charging
g.2253.peg.227,Metabolic:Exchange/demand reaction
g.2253.peg.229,Metabolic:Terpenoid backbone biosynthesis
g.2253.peg.242,Metabolic:Arginine and proline metabolism
g.2253.peg.244,Translation
g.2253.peg.246,Translation
553206.4.peg.249,Metabolic:Citric acid cycle
g.2253.peg.254,tRNA-Charging
g.2253.peg.257,Translation
553206.4.peg.258,Metabolic:Vitamin B6 metabolism
g.2253.peg.259,tRNA-Charging
g.2253.peg.260,Translation
553206.4.peg.262,Metabolic:Methionine and cysteine metabolism
553206.4.peg.263,Metabolic:Methionine and cysteine metabolism
g.2253.peg.266,tRNA-Charging
g.2253.peg.268,Metabolic:Nucleotide salvage pathway
g.2253.peg.269,Metabolic:Galactose metabolism
g.2253.peg.272,Metabolic:Pyruvate metabolism
g.2253.peg.273,Metabolic:Methionine and cysteine metabolism
g.2253.peg.277,Metabolic:Bile acid synthesis
g.2253.peg.278,Metabolic:Fructose and mannose metabolism
g.2253.peg.282,Metabolic:Methionine and cysteine metabolism
553206.4.peg.284,Metabolic:Nucleotide interconversion
553206.4.peg.285,Metabolic:Nucleotide interconversion
553206.4.peg.286,Metabolic:Nucleotide interconversion
g.2253.peg.288,Metabolic:Phenylalanine metabolism
g.2253.peg.299,Metabolic:Vitamin B2 metabolism
g.2253.peg.304,Metabolic:Exchange/demand reaction
g.2253.peg.306,Metabolic:Pyrimidine catabolism
553206.4.peg.308,Metabolic:Alanine and aspartate metabolism
g.2253.peg.314,Translation
g.2253.peg.315,Transcription
g.2253.peg.319,"Metabolic:Transport, extracellular"
g.2253.peg.320,"Metabolic:Transport, extracellular"
g.2253.peg.325,Metabolic:NAD metabolism
g.2253.peg.327,Metabolic:Pentose phosphate pathway
