,subsystem
g.2213.peg.1,tRNA-Charging
g.2213.peg.2,Metabolic:Exchange/demand reaction
g.2213.peg.3,tRNA-Charging
g.2213.peg.5,Metabolic:Sulfur metabolism
g.2213.peg.6,Metabolic:Respiration
g.2213.peg.7,Metabolic:Respiration
g.2213.peg.20,Metabolic:Butanoate metabolism
g.2213.peg.22,Metabolic:ROS detoxification
g.2213.peg.27,Metabolic:Heme synthesis
548477.4.peg.27,Metabolic:Folate metabolism
g.2213.peg.29,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2213.peg.32,Metabolic:Oxidative phosphorylation
g.2213.peg.40,tRNA-Charging
548477.4.peg.43,Metabolic:Phenylalanine metabolism
g.2213.peg.56,"Metabolic:Transport, extracellular"
g.2213.peg.59,Metabolic:Purine synthesis
g.2213.peg.61,Metabolic:Respiration
g.2213.peg.64,Metabolic:Heme synthesis
g.2213.peg.68,Metabolic:Cell wall biosynthesis
g.2213.peg.71,"Metabolic:Transport, extracellular"
g.2213.peg.75,Metabolic:Folate metabolism
548477.4.peg.75,Metabolic:Alanine and aspartate metabolism
g.2213.peg.76,tRNA-Charging
g.2213.peg.77,tRNA-Charging
g.2213.peg.82,Metabolic:Pyrimidine synthesis
548477.4.peg.87,Metabolic:Sulfur metabolism
548477.4.peg.88,Metabolic:Sulfur metabolism
548477.4.peg.89,Metabolic:Sulfur metabolism
g.2213.peg.91,"Metabolic:Transport, extracellular"
g.2213.peg.93,tRNA-Charging
g.2213.peg.95,tRNA-Charging
g.2213.peg.98,Metabolic:Heme synthesis
g.2213.peg.100,Metabolic:Pentose and glucuronate interconversions
g.2213.peg.101,tRNA-Charging
g.2213.peg.102,Translation
g.2213.peg.109,Metabolic:Lysine metabolism
g.2213.peg.113,tRNA-Charging
548477.4.peg.116,Metabolic:Pyrimidine synthesis
g.2213.peg.118,tRNA-Charging
548477.4.peg.119,Metabolic:Glycolysis/gluconeogenesis
548477.4.peg.122,Metabolic:Nucleotide interconversion
g.2213.peg.123,tRNA-Charging
548477.4.peg.127,Metabolic:Purine synthesis
g.2213.peg.145,Metabolic:Folate metabolism
g.2213.peg.147,tRNA-Charging
g.2213.peg.148,Metabolic:Histidine metabolism
g.2213.peg.149,Transcription
g.2213.peg.151,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2213.peg.153,Metabolic:Cell wall biosynthesis
g.2213.peg.155,Metabolic:Exchange/demand reaction
g.2213.peg.157,Translation
g.2213.peg.158,Metabolic:Folate metabolism
g.2213.peg.167,Metabolic:Glycolysis/gluconeogenesis
g.2213.peg.168,Metabolic:Vitamin B12 metabolism
g.2213.peg.174,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2213.peg.178,Metabolic:Respiration
g.2213.peg.179,Metabolic:Ascorbate and aldarate metabolism
g.2213.peg.182,tRNA-Charging
548477.4.peg.184,Metabolic:Tetrahydrobiopterin metabolism
548477.4.peg.185,Metabolic:Folate metabolism
548477.4.peg.186,Metabolic:Folate metabolism
g.2213.peg.187,Metabolic:Sulfur metabolism
g.2213.peg.190,Metabolic:Exchange/demand reaction
g.2213.peg.191,Metabolic:Citric acid cycle
g.2213.peg.194,Translation
g.2213.peg.211,tRNA-Charging
g.2213.peg.212,Metabolic:Citric acid cycle
g.2213.peg.221,tRNA-Charging
g.2213.peg.222,Metabolic:Respiration
g.2213.peg.223,Metabolic:Lysine metabolism
g.2213.peg.229,tRNA-Charging
g.2213.peg.233,"Metabolic:Transport, extracellular"
g.2213.peg.236,Translation
g.2213.peg.240,Metabolic:Nucleotide interconversion
g.2213.peg.241,Metabolic:Heme synthesis
g.2213.peg.243,Metabolic:Terpenoid backbone biosynthesis
g.2213.peg.245,Metabolic:Respiration
g.2213.peg.246,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2213.peg.251,Metabolic:Tyrosine metabolism
g.2213.peg.253,tRNA-Charging
g.2213.peg.255,Metabolic:Methionine and cysteine metabolism
g.2213.peg.260,"Metabolic:Transport, extracellular"
g.2213.peg.261,Metabolic:Exchange/demand reaction
548477.4.peg.266,Metabolic:Purine synthesis
548477.4.peg.267,Metabolic:Purine synthesis
548477.4.peg.268,Metabolic:Purine synthesis
g.2213.peg.269,Post-translation
g.2213.peg.270,Metabolic:Exchange/demand reaction
548477.4.peg.271,Metabolic:Purine synthesis
g.2213.peg.274,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
548477.4.peg.282,Metabolic:Tryptophan metabolism
548477.4.peg.289,Metabolic:Purine synthesis
g.2213.peg.290,"Metabolic:Transport, extracellular"
548477.4.peg.290,Metabolic:Purine synthesis
g.2213.peg.292,Metabolic:Nucleotide interconversion
g.2213.peg.294,tRNA-Charging
g.2213.peg.296,Metabolic:Nucleotide salvage pathway
g.2213.peg.297,Metabolic:Lipopolysaccharide biosynthesis
g.2213.peg.304,Metabolic:Cell wall biosynthesis
g.2213.peg.306,Metabolic:Pyrimidine catabolism
g.2213.peg.307,"Metabolic:Transport, extracellular"
548477.4.peg.307,Metabolic:Methionine and cysteine metabolism
548477.4.peg.308,Metabolic:Methionine and cysteine metabolism
548477.4.peg.312,Metabolic:Vitamin B12 metabolism
g.2213.peg.318,Metabolic:Unassigned
g.2213.peg.320,tRNA-Charging
