,subsystem
g.245259.CDS.1,Metabolic:Cell wall biosynthesis
g.245259.CDS.5,Metabolic:Glutamate metabolism
g.245259.CDS.10,Metabolic:Arginine and proline metabolism
g.245259.CDS.11,"Metabolic:Transport, extracellular"
g.245259.CDS.13,"Metabolic:Transport, extracellular"
g.245259.CDS.19,Metabolic:Aminosugar metabolism
g.245259.CDS.20,Metabolic:Nucleotide interconversion
g.245259.CDS.22,Metabolic:Histidine metabolism
g.245259.CDS.23,"Metabolic:Transport, extracellular"
g.245259.CDS.25,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.245259.CDS.28,Metabolic:CoA synthesis
g.245259.CDS.30,Metabolic:Glycolysis/gluconeogenesis
g.245259.CDS.38,Metabolic:Terpenoid backbone biosynthesis
g.245259.CDS.40,Translation
g.245259.CDS.45,Metabolic:Nitrogen metabolism
g.245259.CDS.47,Metabolic:Histidine metabolism
g.245259.CDS.51,Metabolic:Glutathione metabolism
g.245259.CDS.53,Metabolic:Exchange/demand reaction
g.245259.CDS.57,Metabolic:Pentose and glucuronate interconversions
g.245259.CDS.58,"Metabolic:Transport, extracellular"
g.245259.CDS.60,Metabolic:Vitamin B12 metabolism
g.245259.CDS.64,Metabolic:Nucleotide salvage pathway
g.245259.CDS.67,"Metabolic:Transport, extracellular"
g.245259.CDS.68,Metabolic:Exchange/demand reaction
g.245259.CDS.69,Metabolic:Exchange/demand reaction
g.245259.CDS.70,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.245259.CDS.71,"Metabolic:Transport, extracellular"
g.245259.CDS.75,Metabolic:Pyruvate metabolism
g.245259.CDS.79,Metabolic:Nucleotide interconversion
g.245259.CDS.83,Metabolic:Pentose and glucuronate interconversions
g.245259.CDS.84,Metabolic:Pentose phosphate pathway
g.245259.CDS.86,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.245259.CDS.87,Metabolic:Exchange/demand reaction
g.245259.CDS.88,Translation
g.245259.CDS.92,"Metabolic:Transport, extracellular"
g.245259.CDS.93,"Metabolic:Transport, extracellular"
g.245259.CDS.95,Metabolic:Folate metabolism
g.245259.CDS.96,Metabolic:Glycolysis/gluconeogenesis
g.245259.CDS.100,"Metabolic:Transport, extracellular"
g.245259.CDS.103,Metabolic:Galactose metabolism
g.245259.CDS.106,Metabolic:Histidine metabolism
g.245259.CDS.107,Metabolic:Pentose phosphate pathway
g.245259.CDS.110,Metabolic:Urea cycle
g.245259.CDS.114,"Metabolic:Transport, extracellular"
g.245259.CDS.115,Metabolic:Folate metabolism
g.245259.CDS.118,Metabolic:Glycolysis/gluconeogenesis
g.245259.CDS.119,Metabolic:Histidine metabolism
g.245259.CDS.120,Metabolic:Oxidative phosphorylation
g.245259.CDS.122,Translation
g.245259.CDS.123,Metabolic:Methionine and cysteine metabolism
g.245259.CDS.125,Metabolic:Squalene and cholesterol synthesis
g.245259.CDS.127,Metabolic:Arginine and proline metabolism
g.245259.CDS.131,Metabolic:NAD metabolism
g.245259.CDS.133,Metabolic:Tyrosine metabolism
g.245259.CDS.134,Metabolic:Squalene and cholesterol synthesis
g.245259.CDS.136,Metabolic:Pyruvate metabolism
g.245259.CDS.137,Metabolic:Respiration
g.245259.CDS.141,"Metabolic:Transport, extracellular"
g.245259.CDS.142,tRNA-Charging
g.245259.CDS.143,tRNA-Charging
g.245259.CDS.144,tRNA-Charging
g.245259.CDS.146,"Metabolic:Transport, extracellular"
g.245259.CDS.150,Metabolic:Urea cycle
g.245259.CDS.151,Metabolic:Vitamin B2 metabolism
g.245259.CDS.154,Metabolic:Nucleotide interconversion
g.245259.CDS.158,Metabolic:beta-Alanine metabolism
g.245259.CDS.160,Translation
g.245259.CDS.162,"Metabolic:Transport, extracellular"
g.245259.CDS.165,Transcription
g.245259.CDS.170,Metabolic:Pyruvate metabolism
g.245259.CDS.171,Metabolic:Tyrosine metabolism
g.245259.CDS.173,Metabolic:Vitamin B12 metabolism
g.245259.CDS.177,Metabolic:Histidine metabolism
