,subsystem
763034.3.peg.3,Metabolic:Purine synthesis
763034.3.peg.9,Metabolic:Glycolysis/gluconeogenesis
g.3281.peg.11,tRNA-Charging
g.3281.peg.13,Metabolic:Glycolysis/gluconeogenesis
g.3281.peg.18,Metabolic:Folate metabolism
g.3281.peg.20,Metabolic:Aminophosphonate metabolism
g.3281.peg.21,tRNA-Charging
g.3281.peg.22,Metabolic:Unassigned
g.3281.peg.24,Metabolic:Pentose and glucuronate interconversions
763034.3.peg.25,Metabolic:Folate metabolism
763034.3.peg.31,Metabolic:Pyrimidine synthesis
763034.3.peg.32,Metabolic:Pyrimidine synthesis
g.3281.peg.37,Metabolic:Pyruvate metabolism
g.3281.peg.41,Metabolic:Exchange/demand reaction
g.3281.peg.45,Metabolic:Sulfur metabolism
g.3281.peg.61,Metabolic:Exchange/demand reaction
g.3281.peg.74,tRNA-Charging
g.3281.peg.77,Metabolic:Galactose metabolism
g.3281.peg.80,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3281.peg.85,tRNA-Charging
763034.3.peg.86,"Metabolic:Valine, leucine, and isoleucine metabolism"
763034.3.peg.87,"Metabolic:Valine, leucine, and isoleucine metabolism"
763034.3.peg.88,"Metabolic:Valine, leucine, and isoleucine metabolism"
763034.3.peg.89,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3281.peg.90,Metabolic:NAD metabolism
763034.3.peg.91,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3281.peg.92,Metabolic:Lipopolysaccharide biosynthesis
763034.3.peg.92,Metabolic:Methionine and cysteine metabolism
763034.3.peg.99,Metabolic:Nucleotide interconversion
g.3281.peg.103,tRNA-Charging
g.3281.peg.107,Metabolic:Nucleotide interconversion
763034.3.peg.109,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3281.peg.123,tRNA-Charging
g.3281.peg.124,tRNA-Charging
763034.3.peg.142,Metabolic:Purine synthesis
g.3281.peg.147,Metabolic:O-Glycan degradation
g.3281.peg.149,Translation
g.3281.peg.150,Metabolic:Fatty acid synthesis
g.3281.peg.153,Translation
g.3281.peg.160,Metabolic:O-Glycan degradation
g.3281.peg.161,Metabolic:Nucleotide interconversion
g.3281.peg.171,Metabolic:Propanoate metabolism
763034.3.peg.178,Metabolic:Cell wall biosynthesis
g.3281.peg.179,Metabolic:Butanoate metabolism
g.3281.peg.181,tRNA-Charging
g.3281.peg.191,Metabolic:Squalene and cholesterol synthesis
g.3281.peg.193,tRNA-Charging
g.3281.peg.195,Metabolic:Terpenoid backbone biosynthesis
g.3281.peg.196,Metabolic:Pyruvate metabolism
g.3281.peg.199,Metabolic:Glutathione metabolism
g.3281.peg.201,tRNA-Charging
g.3281.peg.214,"Metabolic:Transport, extracellular"
g.3281.peg.222,Metabolic:Aminosugar metabolism
g.3281.peg.223,Metabolic:Cell wall biosynthesis
g.3281.peg.224,Metabolic:Terpenoid backbone biosynthesis
g.3281.peg.229,Metabolic:Thiamine metabolism
g.3281.peg.231,tRNA-Charging
763034.3.peg.232,Metabolic:Folate metabolism
g.3281.peg.235,Metabolic:Pentose phosphate pathway
g.3281.peg.237,Metabolic:Exchange/demand reaction
g.3281.peg.243,"Metabolic:Transport, extracellular"
g.3281.peg.246,tRNA-Charging
g.3281.peg.260,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3281.peg.265,tRNA-Charging
g.3281.peg.274,Metabolic:Exchange/demand reaction
g.3281.peg.278,Metabolic:Glycerophospholipid metabolism
g.3281.peg.285,Metabolic:Pentose phosphate pathway
g.3281.peg.286,Metabolic:Fatty acid synthesis
g.3281.peg.288,Metabolic:Miscellaneous
g.3281.peg.301,Metabolic:Unassigned
g.3281.peg.302,Metabolic:Unassigned
g.3281.peg.303,Transcription
g.3281.peg.307,Metabolic:Fatty acid synthesis
763034.3.peg.309,Metabolic:Vitamin B2 metabolism
g.3281.peg.310,Metabolic:Sulfur metabolism
g.3281.peg.311,tRNA-Charging
g.3281.peg.320,Translation
g.3281.peg.321,Metabolic:Propanoate metabolism
g.3281.peg.325,Metabolic:Nucleotide interconversion
g.3281.peg.327,Metabolic:Aminosugar metabolism
g.3281.peg.331,tRNA-Charging
g.3281.peg.340,Metabolic:Fructose and mannose metabolism
g.3281.peg.348,tRNA-Charging
g.3281.peg.358,Metabolic:Aminosugar metabolism
g.3281.peg.364,Metabolic:Fatty acid synthesis
g.3281.peg.368,Metabolic:Folate metabolism
g.3281.peg.372,tRNA-Charging
g.3281.peg.375,Metabolic:Folate metabolism
g.3281.peg.387,Metabolic:Cell wall biosynthesis
g.3281.peg.392,"Metabolic:Transport, extracellular"
g.3281.peg.402,tRNA-Charging
g.3281.peg.405,Post-translation
g.3281.peg.408,Metabolic:Exchange/demand reaction
g.3281.peg.413,"Metabolic:Transport, extracellular"
g.3281.peg.417,Metabolic:Lipoate metabolism
g.3281.peg.419,Metabolic:Citric acid cycle
g.3281.peg.423,Metabolic:Thiamine metabolism
g.3281.peg.425,Metabolic:Nucleotide interconversion
g.3281.peg.431,Metabolic:Pyruvate metabolism
g.3281.peg.434,Metabolic:Aminobenzoate degradation
g.3281.peg.437,Translation
g.3281.peg.443,Metabolic:Lipopolysaccharide biosynthesis
763034.3.peg.446,Metabolic:Purine synthesis
g.3281.peg.454,Translation
763034.3.peg.455,Metabolic:CoA synthesis
g.3281.peg.457,Metabolic:Nucleotide interconversion
g.3281.peg.458,"Metabolic:Transport, extracellular"
g.3281.peg.459,"Metabolic:Transport, extracellular"
g.3281.peg.464,Metabolic:Glycolysis/gluconeogenesis
g.3281.peg.467,tRNA-Charging
g.3281.peg.477,Translation
763034.3.peg.477,Metabolic:CoA synthesis
g.3281.peg.483,Metabolic:Folate metabolism
g.3281.peg.493,Metabolic:NAD metabolism
g.3281.peg.509,Metabolic:Nucleotide interconversion
g.3281.peg.511,Metabolic:Methionine and cysteine metabolism
g.3281.peg.517,tRNA-Charging
g.3281.peg.519,Translation
g.3281.peg.535,Translation
g.3281.peg.540,Metabolic:Aminobenzoate degradation
763034.3.peg.543,Metabolic:CoA synthesis
g.3281.peg.544,Metabolic:Starch and sucrose metabolism
g.3281.peg.545,tRNA-Charging
g.3281.peg.550,Metabolic:Pentose and glucuronate interconversions
g.3281.peg.552,Translation
g.3281.peg.554,Metabolic:Pentose and glucuronate interconversions
763034.3.peg.557,Metabolic:Pentose phosphate pathway
g.3281.peg.558,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3281.peg.560,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3281.peg.572,"Metabolic:Transport, extracellular"
g.3281.peg.573,Metabolic:Glycerophospholipid metabolism
g.3281.peg.578,Metabolic:Nucleotide interconversion
763034.3.peg.578,Metabolic:Glycolysis/gluconeogenesis
g.3281.peg.580,Metabolic:Phosphonate and phosphinate metabolism
g.3281.peg.588,Metabolic:Nucleotide interconversion
g.3281.peg.590,"Metabolic:Transport, extracellular"
g.3281.peg.593,Metabolic:Butanoate metabolism
g.3281.peg.595,Metabolic:Pentose phosphate pathway
g.3281.peg.617,Metabolic:Galactose metabolism
g.3281.peg.618,Metabolic:Nucleotide sugar metabolism
763034.3.peg.620,Metabolic:Vitamin B2 metabolism
g.3281.peg.627,Metabolic:Exchange/demand reaction
g.3281.peg.630,Metabolic:Phenylalanine metabolism
g.3281.peg.633,tRNA-Charging
