,subsystem
6x7.58860.peg.19,"Metabolic:Transport, extracellular"
6x7.58860.peg.21,Metabolic:NAD metabolism
6x7.58860.peg.22,Metabolic:NAD metabolism
6x7.58860.peg.23,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58860.peg.29,Metabolic:Galactose metabolism
6x7.58860.peg.67,Metabolic:Cell wall biosynthesis
6x7.58860.peg.68,Metabolic:Folate metabolism
6x7.58860.peg.70,Metabolic:Folate metabolism
6x7.58860.peg.71,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.75,Metabolic:Exchange/demand reaction
6x7.58860.peg.78,tRNA-Charging
6x7.58860.peg.80,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58860.peg.90,"Metabolic:Transport, extracellular"
6x7.58860.peg.91,"Metabolic:Transport, extracellular"
6x7.58860.peg.95,Metabolic:Purine synthesis
6x7.58860.peg.97,Translation
6x7.58860.peg.98,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.104,Metabolic:Terpenoid backbone biosynthesis
6x7.58860.peg.107,Metabolic:Pentose phosphate pathway
6x7.58860.peg.111,Metabolic:Nucleotide salvage pathway
6x7.58860.peg.135,Metabolic:Fructose and mannose metabolism
6x7.58860.peg.136,Metabolic:Pentose and glucuronate interconversions
6x7.58860.peg.141,Metabolic:Pentose and glucuronate interconversions
6x7.58860.peg.142,Metabolic:Pentose and glucuronate interconversions
6x7.58860.peg.146,Metabolic:Lysine metabolism
6x7.58860.peg.153,Metabolic:Aminosugar metabolism
6x7.58860.peg.158,Metabolic:Galactose metabolism
6x7.58860.peg.162,tRNA-Charging
6x7.58860.peg.176,Metabolic:Pentose phosphate pathway
6x7.58860.peg.177,Metabolic:Exchange/demand reaction
6x7.58860.peg.178,Metabolic:Fatty acid synthesis
6x7.58860.peg.179,Metabolic:Biotin metabolism
6x7.58860.peg.181,Metabolic:Vitamin B6 metabolism
6x7.58860.peg.194,Metabolic:Phenylalanine metabolism
6x7.58860.peg.198,Metabolic:Arginine and proline metabolism
6x7.58860.peg.199,Metabolic:Arginine and proline metabolism
6x7.58860.peg.200,Transcription
6x7.58860.peg.212,Metabolic:Fructose and mannose metabolism
6x7.58860.peg.213,Metabolic:Glyoxylate and dicarboxylate metabolism
6x7.58860.peg.214,Metabolic:Fructose and mannose metabolism
6x7.58860.peg.215,Metabolic:Fructose and mannose metabolism
6x7.58860.peg.218,Metabolic:Exchange/demand reaction
6x7.58860.peg.219,Translation
6x7.58860.peg.227,Metabolic:Plant polysaccharide degradation
6x7.58860.peg.232,Metabolic:Plant polysaccharide degradation
6x7.58860.peg.237,"Metabolic:Transport, extracellular"
6x7.58860.peg.238,Metabolic:Glycolysis/gluconeogenesis
6x7.58860.peg.243,Metabolic:Exchange/demand reaction
6x7.58860.peg.244,tRNA-Charging
6x7.58860.peg.250,Metabolic:Cell wall biosynthesis
6x7.58860.peg.251,Metabolic:Cell wall biosynthesis
6x7.58860.peg.253,Metabolic:Cell wall biosynthesis
6x7.58860.peg.254,Metabolic:Cell wall biosynthesis
6x7.58860.peg.255,Metabolic:Cell wall biosynthesis
6x7.58860.peg.258,Translation
6x7.58860.peg.270,Metabolic:Pyrimidine catabolism
6x7.58860.peg.276,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.278,Metabolic:Galactose metabolism
6x7.58860.peg.282,Metabolic:Galactose metabolism
6x7.58860.peg.298,Metabolic:Glycolysis/gluconeogenesis
6x7.58860.peg.316,Metabolic:Plant polysaccharide degradation
6x7.58860.peg.318,Metabolic:Urea cycle
6x7.58860.peg.319,Metabolic:Propanoate metabolism
6x7.58860.peg.320,Translation
6x7.58860.peg.327,Metabolic:Galactose metabolism
6x7.58860.peg.328,Metabolic:Aminosugar metabolism
6x7.58860.peg.338,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.339,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.354,Metabolic:Exchange/demand reaction
6x7.58860.peg.355,tRNA-Charging
6x7.58860.peg.362,Metabolic:Respiration
6x7.58860.peg.386,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58860.peg.387,"Metabolic:Transport, extracellular"
6x7.58860.peg.392,Metabolic:Folate metabolism
6x7.58860.peg.393,Metabolic:Cell wall biosynthesis
6x7.58860.peg.395,Metabolic:Glutamate metabolism
6x7.58860.peg.396,Metabolic:Glutamate metabolism
6x7.58860.peg.399,Metabolic:Folate metabolism
6x7.58860.peg.424,Metabolic:Pyruvate metabolism
6x7.58860.peg.425,Metabolic:Pyruvate metabolism
6x7.58860.peg.427,Metabolic:Aminobenzoate degradation
6x7.58860.peg.434,tRNA-Charging
6x7.58860.peg.437,Translation
6x7.58860.peg.438,Metabolic:Alanine and aspartate metabolism
6x7.58860.peg.442,Metabolic:Arginine and proline metabolism
6x7.58860.peg.445,Metabolic:Arginine and proline metabolism
6x7.58860.peg.446,Metabolic:Arginine and proline metabolism
6x7.58860.peg.448,Metabolic:Glutamate metabolism
6x7.58860.peg.453,Metabolic:Terpenoid backbone biosynthesis
6x7.58860.peg.455,Metabolic:Vitamin B2 metabolism
6x7.58860.peg.458,Metabolic:Pyrimidine synthesis
6x7.58860.peg.461,Metabolic:Alanine and aspartate metabolism
6x7.58860.peg.481,Metabolic:Arginine and proline metabolism
6x7.58860.peg.482,Metabolic:Arginine and proline metabolism
6x7.58860.peg.483,Metabolic:Urea cycle
6x7.58860.peg.484,Metabolic:Alanine and aspartate metabolism
6x7.58860.peg.488,"Metabolic:Transport, extracellular"
6x7.58860.peg.490,Metabolic:Citric acid cycle
6x7.58860.peg.499,Metabolic:Plant polysaccharide degradation
6x7.58860.peg.500,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.511,Metabolic:Glycolysis/gluconeogenesis
6x7.58860.peg.513,tRNA-Charging
6x7.58860.peg.514,Metabolic:NAD metabolism
6x7.58860.peg.515,Metabolic:NAD metabolism
6x7.58860.peg.516,Metabolic:Aminosugar metabolism
6x7.58860.peg.517,Metabolic:Aminosugar metabolism
6x7.58860.peg.525,Metabolic:Respiration
6x7.58860.peg.530,"Metabolic:Transport, extracellular"
6x7.58860.peg.531,"Metabolic:Transport, extracellular"
6x7.58860.peg.532,"Metabolic:Transport, extracellular"
6x7.58860.peg.547,Metabolic:Vitamin B2 metabolism
6x7.58860.peg.548,Metabolic:Arginine and proline metabolism
6x7.58860.peg.551,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.561,Metabolic:Alanine and aspartate metabolism
6x7.58860.peg.562,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58860.peg.563,Metabolic:Vitamin B6 metabolism
6x7.58860.peg.566,Metabolic:Thiamine metabolism
6x7.58860.peg.569,"Metabolic:Transport, extracellular"
6x7.58860.peg.577,Metabolic:Galactose metabolism
6x7.58860.peg.578,Metabolic:Galactose metabolism
6x7.58860.peg.588,Metabolic:Nucleotide interconversion
6x7.58860.peg.590,Translation
6x7.58860.peg.605,Metabolic:Glutathione metabolism
6x7.58860.peg.607,Metabolic:Citric acid cycle
6x7.58860.peg.624,Translation
6x7.58860.peg.631,Metabolic:Nucleotide interconversion
6x7.58860.peg.637,Metabolic:Biotin metabolism
6x7.58860.peg.643,Metabolic:Glycerophospholipid metabolism
6x7.58860.peg.644,Metabolic:Glycerophospholipid metabolism
6x7.58860.peg.645,Metabolic:Exchange/demand reaction
6x7.58860.peg.646,Metabolic:Sulfur metabolism
6x7.58860.peg.658,"Metabolic:Transport, extracellular"
6x7.58860.peg.668,Metabolic:Galactose metabolism
6x7.58860.peg.669,Metabolic:Phenylalanine metabolism
6x7.58860.peg.672,Metabolic:Aminosugar metabolism
6x7.58860.peg.675,Metabolic:Phenylalanine metabolism
6x7.58860.peg.679,Metabolic:Glycerophospholipid metabolism
6x7.58860.peg.680,Translation
6x7.58860.peg.694,tRNA-Charging
6x7.58860.peg.697,Metabolic:Nucleotide interconversion
6x7.58860.peg.703,Metabolic:Pyrimidine catabolism
6x7.58860.peg.704,Metabolic:Lipopolysaccharide biosynthesis
6x7.58860.peg.706,Metabolic:Glycerophospholipid metabolism
6x7.58860.peg.711,Translation
6x7.58860.peg.713,Metabolic:Glutathione metabolism
6x7.58860.peg.747,Metabolic:Pentose and glucuronate interconversions
6x7.58860.peg.748,Metabolic:Aminosugar metabolism
6x7.58860.peg.763,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.768,Metabolic:Galactose metabolism
6x7.58860.peg.772,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.780,Metabolic:Aminosugar metabolism
6x7.58860.peg.790,Metabolic:Respiration
6x7.58860.peg.791,Metabolic:Respiration
6x7.58860.peg.792,Metabolic:Respiration
6x7.58860.peg.793,Metabolic:Respiration
6x7.58860.peg.794,Metabolic:Respiration
6x7.58860.peg.795,Metabolic:Respiration
6x7.58860.peg.796,Metabolic:Respiration
6x7.58860.peg.797,Metabolic:Respiration
6x7.58860.peg.798,Metabolic:Respiration
6x7.58860.peg.799,Metabolic:Respiration
6x7.58860.peg.801,"Metabolic:Transport, extracellular"
6x7.58860.peg.802,"Metabolic:Transport, extracellular"
6x7.58860.peg.803,Metabolic:Terpenoid backbone biosynthesis
6x7.58860.peg.808,Metabolic:Glyoxylate and dicarboxylate metabolism
6x7.58860.peg.812,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58860.peg.816,"Metabolic:Transport, extracellular"
6x7.58860.peg.824,Metabolic:Cell wall biosynthesis
6x7.58860.peg.837,Metabolic:Aminosugar metabolism
6x7.58860.peg.838,Metabolic:Fatty acid synthesis
6x7.58860.peg.839,Metabolic:Lipopolysaccharide biosynthesis
6x7.58860.peg.841,Metabolic:Pyrimidine synthesis
6x7.58860.peg.842,Translation
6x7.58860.peg.843,Metabolic:Purine synthesis
6x7.58860.peg.848,Metabolic:Phenylalanine metabolism
6x7.58860.peg.849,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
6x7.58860.peg.850,Metabolic:Purine synthesis
6x7.58860.peg.857,Metabolic:Pyrimidine synthesis
6x7.58860.peg.861,Metabolic:Galactose metabolism
6x7.58860.peg.866,Metabolic:Galactose metabolism
6x7.58860.peg.870,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.885,Metabolic:Vitamin B2 metabolism
6x7.58860.peg.890,Metabolic:Folate metabolism
6x7.58860.peg.892,Metabolic:Pyrimidine catabolism
6x7.58860.peg.895,Metabolic:Vitamin B6 metabolism
6x7.58860.peg.897,Metabolic:Nucleotide interconversion
6x7.58860.peg.904,Metabolic:Fatty acid synthesis
6x7.58860.peg.915,Metabolic:Aminosugar metabolism
6x7.58860.peg.921,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.922,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.934,Metabolic:CoA synthesis
6x7.58860.peg.935,Metabolic:beta-Alanine metabolism
6x7.58860.peg.936,Metabolic:Glutamate metabolism
6x7.58860.peg.938,tRNA-Charging
6x7.58860.peg.940,tRNA-Charging
6x7.58860.peg.941,tRNA-Charging
6x7.58860.peg.943,Metabolic:Glyoxylate and dicarboxylate metabolism
6x7.58860.peg.948,Metabolic:Lipopolysaccharide biosynthesis
6x7.58860.peg.954,Translation
6x7.58860.peg.956,"Metabolic:Transport, extracellular"
6x7.58860.peg.960,Translation
6x7.58860.peg.965,Metabolic:Sulfur metabolism
6x7.58860.peg.966,Metabolic:Aminosugar metabolism
6x7.58860.peg.968,Metabolic:Glutamate metabolism
6x7.58860.peg.971,Translation
6x7.58860.peg.972,Transcription
6x7.58860.peg.979,tRNA-Charging
6x7.58860.peg.996,Post-translation
6x7.58860.peg.997,Metabolic:Aminobenzoate degradation
6x7.58860.peg.1000,Metabolic:CoA synthesis
6x7.58860.peg.1006,Translation
6x7.58860.peg.1008,Metabolic:Vitamin B6 metabolism
6x7.58860.peg.1021,Metabolic:Nucleotide sugar metabolism
6x7.58860.peg.1022,Metabolic:Cell wall biosynthesis
6x7.58860.peg.1026,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.1029,Metabolic:Pentose and glucuronate interconversions
6x7.58860.peg.1032,Metabolic:Propanoate metabolism
6x7.58860.peg.1034,Metabolic:Galactose metabolism
6x7.58860.peg.1035,Metabolic:Cell wall biosynthesis
6x7.58860.peg.1039,Metabolic:Purine catabolism
6x7.58860.peg.1040,Metabolic:Nucleotide interconversion
6x7.58860.peg.1060,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58860.peg.1061,Metabolic:Vitamin B2 metabolism
6x7.58860.peg.1065,Metabolic:Pyrimidine synthesis
6x7.58860.peg.1068,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.1104,Metabolic:Exchange/demand reaction
6x7.58860.peg.1140,Metabolic:Nucleotide interconversion
6x7.58860.peg.1153,Transcription
6x7.58860.peg.1163,Translation
6x7.58860.peg.1168,Metabolic:CoA synthesis
6x7.58860.peg.1184,"Metabolic:Transport, extracellular"
6x7.58860.peg.1191,Translation
6x7.58860.peg.1194,Metabolic:Tryptophan metabolism
6x7.58860.peg.1195,"Metabolic:Transport, extracellular"
6x7.58860.peg.1196,"Metabolic:Transport, extracellular"
6x7.58860.peg.1197,Metabolic:ROS detoxification
6x7.58860.peg.1198,Metabolic:Starch and sucrose metabolism
6x7.58860.peg.1218,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.1219,"Metabolic:Transport, extracellular"
6x7.58860.peg.1259,Metabolic:Folate metabolism
6x7.58860.peg.1270,Metabolic:Methionine and cysteine metabolism
6x7.58860.peg.1278,Metabolic:ROS detoxification
6x7.58860.peg.1282,"Metabolic:Transport, extracellular"
6x7.58860.peg.1286,Metabolic:Purine synthesis
6x7.58860.peg.1288,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
