,subsystem
537973.8.peg.3,Metabolic:Methionine and cysteine metabolism
537973.8.peg.7,Metabolic:Benzoate degradation
537973.8.peg.12,Metabolic:Squalene and cholesterol synthesis
537973.8.peg.13,Metabolic:Squalene and cholesterol synthesis
537973.8.peg.14,Metabolic:Squalene and cholesterol synthesis
537973.8.peg.20,Metabolic:Alanine and aspartate metabolism
537973.8.peg.21,tRNA-Charging
537973.8.peg.24,Metabolic:Pyrimidine catabolism
537973.8.peg.25,Metabolic:Cell wall biosynthesis
537973.8.peg.29,Translation
537973.8.peg.30,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
537973.8.peg.32,Metabolic:Lipoate metabolism
537973.8.peg.36,Metabolic:Nucleotide interconversion
537973.8.peg.37,Metabolic:Nucleotide interconversion
537973.8.peg.41,Metabolic:Glycerophospholipid metabolism
537973.8.peg.46,Metabolic:Folate metabolism
537973.8.peg.48,Translation
537973.8.peg.49,Metabolic:Nucleotide salvage pathway
537973.8.peg.50,"Metabolic:Transport, extracellular"
537973.8.peg.51,Metabolic:Pyrimidine synthesis
537973.8.peg.52,Metabolic:Pyrimidine synthesis
537973.8.peg.53,Metabolic:Pyrimidine synthesis
537973.8.peg.54,Metabolic:Pyrimidine synthesis
537973.8.peg.55,Metabolic:Pyrimidine synthesis
537973.8.peg.56,Metabolic:Pyrimidine synthesis
537973.8.peg.57,Metabolic:Pyrimidine synthesis
537973.8.peg.58,Metabolic:Butanoate metabolism
537973.8.peg.59,Metabolic:Butanoate metabolism
537973.8.peg.60,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.61,"Metabolic:Valine, leucine, and isoleucine metabolism"
537973.8.peg.62,"Metabolic:Valine, leucine, and isoleucine metabolism"
537973.8.peg.63,"Metabolic:Valine, leucine, and isoleucine metabolism"
537973.8.peg.64,Metabolic:CoA synthesis
537973.8.peg.69,Metabolic:Nucleotide interconversion
537973.8.peg.70,Metabolic:Histidine metabolism
537973.8.peg.71,Metabolic:Histidine metabolism
537973.8.peg.72,Metabolic:Histidine metabolism
537973.8.peg.73,Metabolic:Histidine metabolism
537973.8.peg.74,Metabolic:Histidine metabolism
537973.8.peg.75,Metabolic:Histidine metabolism
537973.8.peg.76,Metabolic:Histidine metabolism
537973.8.peg.78,Metabolic:Histidine metabolism
537973.8.peg.79,Metabolic:Histidine metabolism
537973.8.peg.80,Metabolic:Tyrosine metabolism
537973.8.peg.81,Metabolic:Tetrahydrobiopterin metabolism
537973.8.peg.93,Metabolic:Oxidative phosphorylation
537973.8.peg.95,Metabolic:Pyruvate metabolism
537973.8.peg.97,Metabolic:Pyruvate metabolism
537973.8.peg.98,Metabolic:Exchange/demand reaction
537973.8.peg.99,Metabolic:Exchange/demand reaction
537973.8.peg.100,Metabolic:Cell wall biosynthesis
537973.8.peg.106,Metabolic:Exchange/demand reaction
537973.8.peg.120,"Metabolic:Transport, extracellular"
537973.8.peg.125,Metabolic:Folate metabolism
537973.8.peg.126,Metabolic:Nucleotide interconversion
537973.8.peg.129,Metabolic:Exchange/demand reaction
537973.8.peg.130,Metabolic:Exchange/demand reaction
537973.8.peg.133,Metabolic:Exchange/demand reaction
537973.8.peg.135,Translation
537973.8.peg.136,Metabolic:Nucleotide interconversion
537973.8.peg.141,"Metabolic:Transport, extracellular"
537973.8.peg.142,Translation
537973.8.peg.143,Metabolic:Exchange/demand reaction
537973.8.peg.144,Metabolic:Exchange/demand reaction
537973.8.peg.149,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.150,Metabolic:Pentose phosphate pathway
537973.8.peg.151,Metabolic:Exchange/demand reaction
537973.8.peg.154,Metabolic:Nucleotide interconversion
537973.8.peg.156,tRNA-Charging
537973.8.peg.160,Transcription
537973.8.peg.164,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.165,"Metabolic:Transport, extracellular"
537973.8.peg.175,Translation
537973.8.peg.177,Translation
537973.8.peg.181,tRNA-Charging
537973.8.peg.182,tRNA-Charging
537973.8.peg.183,Metabolic:Exchange/demand reaction
537973.8.peg.187,Metabolic:CoA synthesis
537973.8.peg.188,Translation
537973.8.peg.190,Metabolic:Citric acid cycle
537973.8.peg.193,Metabolic:Inositol phosphate metabolism
537973.8.peg.195,Metabolic:Pyruvate metabolism
537973.8.peg.196,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.197,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.198,"Metabolic:Valine, leucine, and isoleucine metabolism"
537973.8.peg.199,"Metabolic:Valine, leucine, and isoleucine metabolism"
537973.8.peg.201,Translation
537973.8.peg.214,Metabolic:Thiamine metabolism
537973.8.peg.215,Metabolic:Methionine and cysteine metabolism
537973.8.peg.217,Metabolic:Nucleotide interconversion
537973.8.peg.221,"Metabolic:Transport, extracellular"
537973.8.peg.223,tRNA-Charging
537973.8.peg.232,Metabolic:Cell wall biosynthesis
537973.8.peg.233,Metabolic:Cell wall biosynthesis
537973.8.peg.234,Metabolic:Cell wall biosynthesis
537973.8.peg.237,Translation
537973.8.peg.241,Metabolic:Glycerophospholipid metabolism
537973.8.peg.253,Metabolic:Folate metabolism
537973.8.peg.254,tRNA-Charging
537973.8.peg.257,Metabolic:Thiamine metabolism
537973.8.peg.260,tRNA-Charging
537973.8.peg.279,Metabolic:Benzoate degradation
537973.8.peg.286,"Metabolic:Transport, extracellular"
537973.8.peg.287,Metabolic:Histidine metabolism
537973.8.peg.291,Metabolic:Nucleotide interconversion
537973.8.peg.294,"Metabolic:Transport, extracellular"
537973.8.peg.296,Metabolic:Methionine and cysteine metabolism
537973.8.peg.297,Metabolic:Methionine and cysteine metabolism
537973.8.peg.300,Metabolic:Glutathione metabolism
537973.8.peg.306,Metabolic:Glyoxylate and dicarboxylate metabolism
537973.8.peg.316,"Metabolic:Transport, extracellular"
537973.8.peg.318,"Metabolic:Transport, extracellular"
537973.8.peg.320,"Metabolic:Transport, extracellular"
537973.8.peg.321,Metabolic:Urea cycle
537973.8.peg.322,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
537973.8.peg.328,Metabolic:Respiration
537973.8.peg.329,Metabolic:Respiration
537973.8.peg.330,Metabolic:Respiration
537973.8.peg.331,Metabolic:Respiration
537973.8.peg.332,Metabolic:Respiration
537973.8.peg.333,Metabolic:Respiration
537973.8.peg.334,Metabolic:Respiration
537973.8.peg.335,Metabolic:Respiration
537973.8.peg.336,Metabolic:Nucleotide salvage pathway
537973.8.peg.337,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
537973.8.peg.340,Translation
537973.8.peg.341,Metabolic:Nucleotide interconversion
537973.8.peg.366,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.373,Metabolic:Purine synthesis
537973.8.peg.374,Metabolic:Purine synthesis
537973.8.peg.375,"Metabolic:Transport, extracellular"
537973.8.peg.376,Metabolic:Purine catabolism
537973.8.peg.388,"Metabolic:Transport, extracellular"
537973.8.peg.389,Metabolic:Galactose metabolism
537973.8.peg.390,Metabolic:Squalene and cholesterol synthesis
537973.8.peg.394,Metabolic:Glutathione metabolism
537973.8.peg.404,"Metabolic:Transport, extracellular"
537973.8.peg.421,Translation
537973.8.peg.423,tRNA-Charging
537973.8.peg.424,tRNA-Charging
537973.8.peg.425,tRNA-Charging
537973.8.peg.427,Metabolic:Exchange/demand reaction
537973.8.peg.428,Metabolic:Exchange/demand reaction
537973.8.peg.444,Metabolic:Plant polysaccharide degradation
537973.8.peg.449,"Metabolic:Transport, extracellular"
537973.8.peg.462,Metabolic:Aminosugar metabolism
537973.8.peg.463,Metabolic:Cell wall biosynthesis
537973.8.peg.495,Metabolic:Exchange/demand reaction
537973.8.peg.508,Metabolic:Glycerophospholipid metabolism
537973.8.peg.516,tRNA-Charging
537973.8.peg.517,Metabolic:Exchange/demand reaction
537973.8.peg.518,Translation
537973.8.peg.520,tRNA-Charging
537973.8.peg.524,Post-translation
537973.8.peg.525,Metabolic:Exchange/demand reaction
537973.8.peg.526,Metabolic:Exchange/demand reaction
537973.8.peg.527,"Metabolic:Transport, extracellular"
537973.8.peg.528,"Metabolic:Transport, extracellular"
537973.8.peg.530,"Metabolic:Transport, extracellular"
537973.8.peg.531,"Metabolic:Transport, extracellular"
537973.8.peg.532,Metabolic:Fatty acid synthesis
537973.8.peg.533,Metabolic:Cell wall biosynthesis
537973.8.peg.539,tRNA-Charging
537973.8.peg.542,Translation
537973.8.peg.560,Metabolic:Exchange/demand reaction
537973.8.peg.585,Metabolic:Cell wall biosynthesis
537973.8.peg.586,Metabolic:Cell wall biosynthesis
537973.8.peg.594,Metabolic:Nucleotide interconversion
537973.8.peg.595,Metabolic:Vitamin B2 metabolism
537973.8.peg.596,Metabolic:NAD metabolism
537973.8.peg.600,Metabolic:Cell wall biosynthesis
537973.8.peg.601,Metabolic:Pentose phosphate pathway
537973.8.peg.602,"Metabolic:Transport, extracellular"
537973.8.peg.603,tRNA-Charging
537973.8.peg.604,Metabolic:Nucleotide interconversion
537973.8.peg.605,"Metabolic:Transport, extracellular"
537973.8.peg.606,Translation
537973.8.peg.607,Metabolic:Exchange/demand reaction
537973.8.peg.612,Metabolic:Fatty acid synthesis
537973.8.peg.614,Metabolic:Glycerophospholipid metabolism
537973.8.peg.622,Post-translation
537973.8.peg.623,Translation
537973.8.peg.629,"Metabolic:Transport, extracellular"
537973.8.peg.630,"Metabolic:Transport, extracellular"
537973.8.peg.631,"Metabolic:Transport, extracellular"
537973.8.peg.632,"Metabolic:Transport, extracellular"
537973.8.peg.633,"Metabolic:Transport, extracellular"
537973.8.peg.640,Metabolic:Glycerophospholipid metabolism
537973.8.peg.641,Metabolic:Sulfur metabolism
537973.8.peg.642,Metabolic:Cell wall biosynthesis
537973.8.peg.652,tRNA-Charging
537973.8.peg.653,Metabolic:Thiamine metabolism
537973.8.peg.654,Metabolic:Pentose and glucuronate interconversions
537973.8.peg.658,Translation
537973.8.peg.659,tRNA-Charging
537973.8.peg.660,Metabolic:Exchange/demand reaction
537973.8.peg.661,Metabolic:CoA synthesis
537973.8.peg.662,Transcription
537973.8.peg.663,Metabolic:Nucleotide interconversion
537973.8.peg.670,Metabolic:Cholesterol metabolism
537973.8.peg.673,Metabolic:Folate metabolism
537973.8.peg.674,Transcription
537973.8.peg.677,Metabolic:Glutathione metabolism
537973.8.peg.678,tRNA-Charging
537973.8.peg.680,tRNA-Charging
537973.8.peg.685,Metabolic:Cell wall biosynthesis
537973.8.peg.687,Metabolic:Urea cycle
537973.8.peg.692,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.701,Transcription
537973.8.peg.702,Metabolic:Nucleotide interconversion
537973.8.peg.704,tRNA-Charging
537973.8.peg.705,tRNA-Charging
537973.8.peg.713,Metabolic:Pentose phosphate pathway
537973.8.peg.719,Metabolic:NAD metabolism
537973.8.peg.728,tRNA-Charging
537973.8.peg.729,tRNA-Charging
537973.8.peg.730,Translation
537973.8.peg.734,tRNA-Charging
537973.8.peg.735,Metabolic:Exchange/demand reaction
537973.8.peg.738,Metabolic:CoA synthesis
537973.8.peg.742,Metabolic:Cell wall biosynthesis
537973.8.peg.757,Metabolic:Cell wall biosynthesis
537973.8.peg.760,tRNA-Charging
537973.8.peg.763,Metabolic:Pyrimidine synthesis
537973.8.peg.764,Metabolic:Glycerophospholipid metabolism
537973.8.peg.775,"Metabolic:Transport, extracellular"
537973.8.peg.777,Metabolic:Purine synthesis
537973.8.peg.778,Metabolic:Purine synthesis
537973.8.peg.779,Metabolic:Purine synthesis
537973.8.peg.780,Metabolic:Purine synthesis
537973.8.peg.781,Metabolic:Purine synthesis
537973.8.peg.782,Metabolic:Purine synthesis
537973.8.peg.783,Metabolic:Purine synthesis
537973.8.peg.784,Metabolic:Purine synthesis
537973.8.peg.785,Metabolic:Purine synthesis
537973.8.peg.786,Metabolic:Purine synthesis
537973.8.peg.787,Metabolic:Purine synthesis
537973.8.peg.789,"Metabolic:Transport, extracellular"
537973.8.peg.790,"Metabolic:Transport, extracellular"
537973.8.peg.795,Translation
537973.8.peg.807,Metabolic:Glycolysis/gluconeogenesis
537973.8.peg.808,"Metabolic:Transport, extracellular"
537973.8.peg.809,"Metabolic:Transport, extracellular"
537973.8.peg.810,"Metabolic:Transport, extracellular"
537973.8.peg.811,Metabolic:Pyruvate metabolism
