,fluxes,C-fluxes
EX_5aptn(e),0.08713898037309147,0.43569490186545734
EX_ac(e),4.646004372643855,9.29200874528771
EX_but(e),11.9201693380963,47.6806773523852
EX_ch4s(e),1.0960561927738683,1.0960561927738683
EX_for(e),26.9397767952412,26.9397767952412
EX_hxan(e),0.6222797163830623,3.111398581915312
EX_ile_L(e),0.6659058013253987,3.995434807952392
EX_indole(e),0.06865325325939438,0.549226026075155
EX_pac(e),1.7467047338558792,13.973637870847034
EX_ppa(e),1.2361236950081922,3.7083710850245764
EX_ptrc(e),1.0452482580838223,4.180993032335289
EX_ura(e),0.8422706483070836,3.3690825932283346
TS_pre3a_c,0.0013793484628690702,0.059311983903370016
