,fluxes,C-fluxes
EX_ac(e),7.553984696904024,15.107969393808048
EX_acald(e),1.20265995580585,2.4053199116117
EX_gcald(e),0.00922434050909031,0.01844868101818062
EX_orn(e),0.0350454160911014,0.175227080455507
EX_ppa(e),9.310917926449118,27.932753779347355
EX_ura(e),1.9055835639385055,7.622334255754022
