,fluxes,C-fluxes
EX_but(e),12.767459326644405,51.06983730657762
EX_dad_2(e),0.8927215805361892,8.927215805361893
EX_dcyt(e),0.8259258476844963,7.433332629160467
EX_for(e),10.723019104560452,10.723019104560452
EX_gly(e),1.623418716465964,3.246837432931928
EX_ind3ppa(e),1.9872490178874302,21.859739196761733
EX_isocapr(e),1.7470427518087597,10.482256510852558
EX_lys_L(e),0.6492138545782838,3.8952831274697033
EX_orn(e),1.8216527761259553,9.108263880629776
EX_pppn(e),1.8665633877912378,16.79907049012114
EX_r34hpp(e),1.8701542022733713,16.831387820460343
EX_succ(e),2.3967404841800684,9.586961936720273
EX_tma(e),1.0,3.0
