,fluxes,C-fluxes
EX_ac(e),10.424651290293811,20.849302580587622
EX_etoh(e),2.2564085105102905,4.512817021020581
EX_for(e),9.827254478381795,9.827254478381795
EX_nac(e),0.11229720309717844,0.6737832185830707
EX_succ(e),1.8860688980008766,7.5442755920035065
TS_ahcys_c,0.00012211195108760128,0.0017095673152264178
