,fluxes,C-fluxes
EX_ac(e),4.571770210435814,9.143540420871629
EX_but(e),9.43398064925081,37.73592259700324
EX_for(e),6.6367802967375376,6.6367802967375376
EX_nac(e),0.28865835741425144,1.7319501444855088
EX_phe_L(e),1.7316510776505611,15.58485969885505
EX_ura(e),0.6739342467019822,2.695736986807929
TS_hcys__L_c,0.000379144213226184,0.001516576852904736
