,fluxes,C-fluxes
EX_ac(e),7.707239870749891,15.414479741499783
EX_adn(e),0.008479612126322086,0.08479612126322086
EX_dcyt(e),0.05185846595101773,0.46672619355915956
EX_for(e),4.673990363560909,4.673990363560909
EX_ppa(e),1.1779439762814226,3.5338319288442674
