,fluxes,C-fluxes
EX_ac(e),17.953060040747513,35.906120081495025
EX_dad_2(e),1.9283496643310565,19.283496643310563
EX_for(e),9.83762766382957,9.83762766382957
EX_gcald(e),0.005459800174872659,0.010919600349745318
EX_gln_L(e),5.330367779176881,26.651838895884406
EX_hista(e),1.9193205512573432,9.596602756286716
EX_ile_L(e),0.747694267935271,4.4861656076116265
EX_indole(e),1.9542943829478159,15.634355063582527
EX_lys_L(e),0.8098000003321477,4.858800001992886
EX_nac(e),0.9981792395952708,5.989075437571625
EX_phe_L(e),1.7907601762586882,16.116841586328192
EX_ppa(e),0.4288472170416737,1.2865416511250212
EX_ptrc(e),2.849701026966345,11.39880410786538
