,fluxes,C-fluxes
EX_ac(e),21.089165342300504,42.17833068460101
EX_ade(e),1.8595425955264595,9.297712977632298
EX_ala_L(e),2.0102950455826565,6.030885136747969
EX_dcyt(e),0.7158683245527278,6.44281492097455
EX_for(e),14.331355850064032,14.331355850064032
EX_gua(e),0.9039205054535923,4.519602527267962
EX_hista(e),1.9395074370683867,9.697537185341933
EX_lys_L(e),2.547256589003442,15.283539534020651
EX_nac(e),0.9943587429499298,5.966152457699579
EX_orn(e),2.0,10.0
EX_pro_L(e),1.823155413063217,9.115777065316085
EX_ptrc(e),0.8733838879796528,3.4935355519186113
EX_tym(e),1.9099088650159193,15.279270920127354
