,fluxes,C-fluxes
EX_4abut(e),2.0,8.0
EX_ac(e),6.398220311667357,12.796440623334714
EX_acald(e),1.9851675305853198,3.9703350611706396
EX_ade(e),1.911829959039101,9.559149795195506
EX_dcyt(e),0.5817745952699582,5.235971357429624
EX_for(e),0.017713488615660324,0.017713488615660324
EX_gua(e),1.008415904046609,5.042079520233045
EX_indole(e),1.9692905490305297,15.754324392244238
EX_orn(e),1.8921318522153778,9.46065926107689
EX_ppa(e),8.649410966945917,25.948232900837752
EX_succ(e),3.6428561734346196,14.571424693738479
