,fluxes,C-fluxes
EX_2obut(e),0.0003380436783866821,0.0013521747135467285
EX_ac(e),14.271494526913731,28.542989053827462
EX_ade(e),1.9425932080039727,9.712966040019865
EX_csn(e),0.9100609322323329,3.6402437289293315
EX_etoh(e),6.203167965325525,12.40633593065105
EX_for(e),9.745428754406252,9.745428754406252
EX_gln_L(e),1.7093637305526106,8.546818652763053
EX_gly(e),1.7987430394439745,3.597486078887949
EX_gua(e),0.9516617993656771,4.758308996828386
EX_hista(e),1.9518249648230066,9.759124824115034
EX_met_L(e),0.9445012269782275,4.7225061348911375
EX_orn(e),0.956078147391786,4.78039073695893
EX_phe_L(e),1.853258381686965,16.679325435182683
EX_tma(e),1.0,3.0
EX_trypta(e),1.977029881281874,19.77029881281874
