,fluxes,C-fluxes
EX_ac(e),16.69199327918911,33.38398655837822
EX_but(e),7.428930015641313,29.715720062565254
EX_ch4s(e),1.7972956068123844,1.7972956068123844
EX_isoval(e),1.6868190845154465,8.434095422577233
EX_pac(e),3.7807281257122654,30.245825005698123
