,fluxes,C-fluxes
EX_ac(e),18.80500169044229,37.61000338088458
EX_ala_L(e),3.572873714374813,10.71862114312444
EX_for(e),17.919061695206484,17.919061695206484
EX_gln_L(e),1.4659022381768552,7.329511190884276
EX_gly(e),1.4591749857444858,2.9183499714889716
EX_hxan(e),0.9323280245724955,4.661640122862478
EX_ile_L(e),0.7183982021683376,4.310389213010025
EX_indole(e),1.2129638085806473,9.703710468645179
EX_lys_L(e),0.8679843437464209,5.207906062478525
EX_nac(e),0.9979851592917034,5.987910955750221
EX_phe_L(e),1.827729900391997,16.44956910352797
EX_ppa(e),1.9877632383971868,5.963289715191561
EX_ptrc(e),0.9979859478760157,3.9919437915040628
EX_trypta(e),0.7605288235785322,7.605288235785323
