,fluxes,C-fluxes
EX_ac(e),23.462502960536042,46.925005921072085
EX_ade(e),0.9366357617404605,4.683178808702302
EX_dcyt(e),0.9158023653942464,8.242221288548217
EX_for(e),3.6945402903564184,3.6945402903564184
EX_gua(e),0.9599464441776395,4.799732220888197
EX_hista(e),1.9540509373683945,9.770254686841973
EX_ile_L(e),0.8014813286622304,4.808887971973382
EX_lys_L(e),0.8722264770719844,5.233358862431906
EX_nac(e),0.49749767371324327,2.9849860422794596
EX_orn(e),1.9160255262070076,9.580127631035039
EX_ppa(e),2.8960347769517947,8.688104330855385
EX_pro_L(e),1.6605894016334823,8.302947008167411
EX_tma(e),1.0,3.0
EX_trypta(e),1.9912265997744965,19.912265997744964
EX_tym(e),1.943467525824416,15.547740206595329
