,fluxes,C-fluxes
EX_ac(e),22.148941463649567,44.297882927299135
EX_ade(e),0.9241819717111865,4.620909858555933
EX_ala_L(e),0.5617519736877379,1.6852559210632136
EX_dcyt(e),0.8666469889140639,7.799822900226575
EX_etoh(e),1.7213564288388081,3.4427128576776163
EX_for(e),11.490140350016853,11.490140350016853
EX_gua(e),0.9477959777404348,4.738979888702174
EX_hista(e),1.9578723448313142,9.78936172415657
EX_ile_L(e),3.6463126305852063,21.877875783511236
EX_nac(e),0.6118284583632719,3.670970750179632
EX_succ(e),0.12304163194389067,0.4921665277755627
EX_tym(e),1.931301385257213,15.450411082057704
