,fluxes,C-fluxes
EX_4abut(e),3.943169379462935,15.77267751785174
EX_ac(e),23.695424619177835,47.39084923835567
EX_dad_2(e),1.0010529065982747,10.010529065982748
EX_for(e),11.112877885407604,11.112877885407604
EX_indole(e),1.9589808197543468,15.671846558034774
EX_nac(e),0.9950479404977016,5.97028764298621
EX_phe_L(e),1.7555079332690786,15.799571399421708
EX_ppa(e),1.8279414931404612,5.483824479421384
EX_pro_L(e),1.1777452050035961,5.888726025017981
EX_ptrc(e),1.2244266347904362,4.897706539161745
