,fluxes,C-fluxes
EX_acald(e),1.988902266239309,3.977804532478618
EX_ade(e),2.1274890638172375,10.637445319086186
EX_but(e),6.08827176473728,24.35308705894912
EX_dcyt(e),0.9766045312330343,8.789440781097309
EX_for(e),0.012738867366196394,0.012738867366196394
EX_gcald(e),0.0022887219046400856,0.004577443809280171
EX_glu_L(e),1.5321374674007688,7.660687337003845
EX_gly(e),0.15204779541864236,0.3040955908372847
EX_glyc(e),0.007870276389668217,0.02361082916900465
EX_gua(e),0.979248184016532,4.89624092008266
EX_indole(e),1.9903494981836554,15.922795985469243
EX_isobut(e),2.3033041019260874,9.21321640770435
