,fluxes,C-fluxes
EX_ac(e),0.8714739438402133,1.7429478876804265
EX_ala_L(e),8.021128572657132,24.063385717971393
EX_for(e),0.006838465648390277,0.006838465648390277
EX_gcald(e),0.0010198873019197597,0.0020397746038395195
EX_glu_L(e),1.208297900384449,6.0414895019222445
EX_gly(e),0.8754085319791548,1.7508170639583096
EX_hista(e),1.9813997554933187,9.906998777466594
EX_ile_L(e),1.8117766070028631,10.870659642017179
EX_lac_L(e),5.03571465398791,15.107143961963729
EX_succ(e),0.023362078204203697,0.09344831281681479
EX_tym(e),1.9777082418984502,15.821665935187601
