,fluxes,C-fluxes
EX_ac(e),7.503399777385078,15.006799554770156
EX_ade(e),0.9902347956675486,4.951173978337743
EX_for(e),7.008778486604843,7.008778486604843
EX_gcald(e),0.0015247959937209478,0.0030495919874418955
EX_glyc(e),0.15422913821286635,0.4626874146385991
EX_hista(e),1.9837062116195991,9.918531058097996
EX_ile_L(e),0.4669386758607249,2.801632055164349
EX_succ(e),4.308288326525346,17.233153306101386
EX_trypta(e),1.9675736311045657,19.675736311045657
EX_tym(e),1.9683087759429276,15.746470207543421
