,fluxes,C-fluxes
EX_2obut(e),0.0005088488616155437,0.0020353954464621747
EX_ac(e),12.15391504549595,24.3078300909919
EX_ade(e),1.9524912140165833,9.762456070082916
EX_for(e),6.571717609347735,6.571717609347735
EX_gln_L(e),1.7430945038438372,8.715472519219187
EX_gua(e),0.9251454962521749,4.625727481260874
EX_hista(e),1.9656948803115246,9.828474401557623
EX_orn(e),1.8742934032147964,9.371467016073982
EX_phe_L(e),1.8393388148953416,16.554049334058075
EX_succ(e),7.74375626192057,30.97502504768228
EX_tma(e),1.0,3.0
EX_trypta(e),1.9685462309598805,19.685462309598805
EX_ura(e),0.9366351242523642,3.7465404970094567
