,fluxes,C-fluxes
EX_ac(e),10.419505574835876,20.83901114967175
EX_acald(e),0.17878295,0.3575659
EX_ade(e),0.8920260905370018,4.460130452685009
EX_dgsn(e),0.9245959859276236,9.245959859276237
EX_for(e),7.7587895027133555,7.7587895027133555
EX_gcald(e),0.011212125918362077,0.022424251836724154
EX_lys_L(e),0.9309209191962629,5.585525515177578
EX_orn(e),1.8208366061185053,9.104183030592527
EX_phe_L(e),1.909080875329,17.181727877961002
EX_ppa(e),1.0003388172432177,3.001016451729653
EX_succ(e),8.252447872842417,33.00979149136967
