,0
23DHMPO,tRNA Charging
26DAPLLAT,tRNA Charging
2AHBUTI,tRNA Charging
2MBCOATA,tRNA Charging
3HAD10M12,tRNA Charging
3HAD11M12,tRNA Charging
3HAD12M14,tRNA Charging
3HAD13M14,tRNA Charging
3HAD14M16,tRNA Charging
3HAD15M16,tRNA Charging
3HAD4M6,tRNA Charging
3HAD5M6,tRNA Charging
3HAD6M8,tRNA Charging
3HAD7M8,tRNA Charging
3HAD8M10,tRNA Charging
3HAD9M10,tRNA Charging
3MOBS,tRNA Charging
3OAR100,tRNA Charging
3OAR10M11,tRNA Charging
3OAR10M12,tRNA Charging
3OAR11M12,tRNA Charging
3OAR120,tRNA Charging
3OAR12M13,tRNA Charging
3OAR12M14,tRNA Charging
3OAR13M14,tRNA Charging
3OAR140,tRNA Charging
3OAR14M15,tRNA Charging
3OAR14M16,tRNA Charging
3OAR15M16,tRNA Charging
3OAR160,tRNA Charging
3OAR180,tRNA Charging
3OAR40,tRNA Charging
3OAR4M5,tRNA Charging
3OAR4M6,tRNA Charging
3OAR5M6,tRNA Charging
3OAR60,tRNA Charging
3OAR6M7,tRNA Charging
3OAR6M8,tRNA Charging
3OAR7M8,tRNA Charging
3OAR80,tRNA Charging
3OAR8M10,tRNA Charging
3OAR8M9,tRNA Charging
3OAR9M10,tRNA Charging
3OAS100,tRNA Charging
3OAS10M11,tRNA Charging
3OAS10M12,tRNA Charging
3OAS11M12,tRNA Charging
3OAS120,tRNA Charging
3OAS12M13,tRNA Charging
3OAS12M14,tRNA Charging
3OAS13M14,tRNA Charging
3OAS140,tRNA Charging
3OAS160,tRNA Charging
3OAS180,tRNA Charging
3OAS2M3,tRNA Charging
3OAS3M4,tRNA Charging
3OAS4M3O6,tRNA Charging
3OAS4M5,tRNA Charging
3OAS4M6,tRNA Charging
3OAS5M6,tRNA Charging
3OAS60,tRNA Charging
3OAS6M7,tRNA Charging
3OAS6M8,tRNA Charging
3OAS7M8,tRNA Charging
3OAS80,tRNA Charging
3OAS8M10,tRNA Charging
3OAS8M9,tRNA Charging
3OAS9M10,tRNA Charging
4HTHDR,tRNA Charging
4HTHDS,tRNA Charging
4HTHRS,tRNA Charging
4NTPPH2,tRNA Charging
5AIZCDC,tRNA Charging
5MTHCYST,tRNA Charging
6P3HXI,tRNA Charging
AACGLYDH,tRNA Charging
AACOAT,tRNA Charging
ABTOXy,tRNA Charging
ABUTD,tRNA Charging
ABUTR,tRNA Charging
ACALD,tRNA Charging
ACALDt,tRNA Charging
ACBIPGT,tRNA Charging
ACCOACL,tRNA Charging
ACGAMT,tRNA Charging
ACHBPL,tRNA Charging
ACKr,tRNA Charging
ACLS_a,tRNA Charging
ACLS_b,tRNA Charging
ACNAMS,tRNA Charging
ACOAAGPAT140,tRNA Charging
ACOAAGPAT160,tRNA Charging
ACOAAGPAT180,tRNA Charging
ACOAAGPATAI15,tRNA Charging
ACOAAGPATAI17,tRNA Charging
ACOAAGPATI14,tRNA Charging
ACOAAGPATI15,tRNA Charging
ACOAAGPATI16,tRNA Charging
ACOAAGPATI17,tRNA Charging
ACOATA,tRNA Charging
ACPS1,tRNA Charging
ACtr,tRNA Charging
ADK1,tRNA Charging
ADK10,tRNA Charging
ADK11,tRNA Charging
ADK2,tRNA Charging
ADK3,tRNA Charging
ADK5,tRNA Charging
ADK7,tRNA Charging
ADK8,tRNA Charging
ADK9,tRNA Charging
ADNCYC,tRNA Charging
ADNUC,tRNA Charging
ADOCBIK2,tRNA Charging
ADOCBLS,tRNA Charging
ADPT,tRNA Charging
ADSL1r,tRNA Charging
ADSL2r,tRNA Charging
ADSS,tRNA Charging
AGDC,tRNA Charging
AGMD,tRNA Charging
AGPAT120,tRNA Charging
AGPAT140,tRNA Charging
AGPAT141,tRNA Charging
AGPAT160,tRNA Charging
AGPAT161,tRNA Charging
AGPAT180,tRNA Charging
AGPAT181,tRNA Charging
AHCYSNS_r,tRNA Charging
AHEXASE3,tRNA Charging
AHSERL3,tRNA Charging
AICART,tRNA Charging
AIHDUDPMG,tRNA Charging
AIHDUPDG,tRNA Charging
AIHPDCOATA,tRNA Charging
AIPDCOATA,tRNA Charging
AKP1,tRNA Charging
ALAALA,tRNA Charging
ALAASP1c,tRNA Charging
ALAASPabc,tRNA Charging
ALAGLN1c,tRNA Charging
ALAGLNabc,tRNA Charging
ALAGLU1c,tRNA Charging
ALAGLUabc,tRNA Charging
ALAGLY1c,tRNA Charging
ALAGLYabc,tRNA Charging
ALAHIS1c,tRNA Charging
ALAHISabc,tRNA Charging
ALALEU1c,tRNA Charging
ALALEUabc,tRNA Charging
ALAPGPL,tRNA Charging
ALAR,tRNA Charging
ALATHR1c,tRNA Charging
ALATHRabc,tRNA Charging
ALAt2r,tRNA Charging
ALCD19,tRNA Charging
ALCD2x,tRNA Charging
ALCD4,tRNA Charging
ALDD2x,tRNA Charging
ALKP,tRNA Charging
AMALT1,tRNA Charging
AMALT2,tRNA Charging
AMALT3,tRNA Charging
AMALT4,tRNA Charging
AMANAPEr,tRNA Charging
AMMQT8r,tRNA Charging
AMPMS2,tRNA Charging
AMPTASECG,tRNA Charging
