,0
12DGR180ti,tRNA Charging
1P4H2CBXLAH,tRNA Charging
26DAPt2r,tRNA Charging
2DHPL,tRNA Charging
2HBO,tRNA Charging
2MBCOATA,tRNA Charging
2S6HCC,tRNA Charging
34DHOXPEGOX,tRNA Charging
3HAD100,tRNA Charging
3HAD10M12,tRNA Charging
3HAD11M12,tRNA Charging
3HAD120,tRNA Charging
3HAD12M14,tRNA Charging
3HAD13M14,tRNA Charging
3HAD140,tRNA Charging
3HAD14M16,tRNA Charging
3HAD15M16,tRNA Charging
3HAD160,tRNA Charging
3HAD180,tRNA Charging
3HAD40,tRNA Charging
3HAD4M6,tRNA Charging
3HAD5M6,tRNA Charging
3HAD60,tRNA Charging
3HAD6M8,tRNA Charging
3HAD7M8,tRNA Charging
3HAD80,tRNA Charging
3HAD8M10,tRNA Charging
3HAD9M10,tRNA Charging
3HBCOAE,tRNA Charging
3OAR100,tRNA Charging
3OAR10M11,tRNA Charging
3OAR10M12,tRNA Charging
3OAR11M12,tRNA Charging
3OAR120,tRNA Charging
3OAR12M13,tRNA Charging
3OAR12M14,tRNA Charging
3OAR13M14,tRNA Charging
3OAR140,tRNA Charging
3OAR14M15,tRNA Charging
3OAR14M16,tRNA Charging
3OAR15M16,tRNA Charging
3OAR160,tRNA Charging
3OAR180,tRNA Charging
3OAR40,tRNA Charging
3OAR4M5,tRNA Charging
3OAR4M6,tRNA Charging
3OAR5M6,tRNA Charging
3OAR60,tRNA Charging
3OAR6M7,tRNA Charging
3OAR6M8,tRNA Charging
3OAR7M8,tRNA Charging
3OAR80,tRNA Charging
3OAR8M10,tRNA Charging
3OAR8M9,tRNA Charging
3OAR9M10,tRNA Charging
3OAS100,tRNA Charging
3OAS10M11,tRNA Charging
3OAS10M12,tRNA Charging
3OAS11M12,tRNA Charging
3OAS120,tRNA Charging
3OAS121,tRNA Charging
3OAS12M13,tRNA Charging
3OAS12M14,tRNA Charging
3OAS13M14,tRNA Charging
3OAS140,tRNA Charging
3OAS141,tRNA Charging
3OAS160,tRNA Charging
3OAS161,tRNA Charging
3OAS180,tRNA Charging
3OAS181,tRNA Charging
3OAS2M3,tRNA Charging
3OAS3M4,tRNA Charging
3OAS4M3O6,tRNA Charging
3OAS4M5,tRNA Charging
3OAS4M6,tRNA Charging
3OAS5M6,tRNA Charging
3OAS60,tRNA Charging
3OAS6M7,tRNA Charging
3OAS6M8,tRNA Charging
3OAS7M8,tRNA Charging
3OAS80,tRNA Charging
3OAS8M10,tRNA Charging
3OAS8M9,tRNA Charging
3OAS9M10,tRNA Charging
4ABZt2,tRNA Charging
4HBZCL,tRNA Charging
4HPLt2r,tRNA Charging
4HPPCOA4HPLCOAT,tRNA Charging
4HTHRS,tRNA Charging
5AIZCDC,tRNA Charging
5APTLPO,tRNA Charging
5C2O3EDDC,tRNA Charging
5DOAN,tRNA Charging
6PHBG,tRNA Charging
6PHBG2,tRNA Charging
AACGLYDH,tRNA Charging
AACOAT,tRNA Charging
AACPS7,tRNA Charging
AB6PGH,tRNA Charging
AB6PGH2,tRNA Charging
ABTOXy,tRNA Charging
ABUTD,tRNA Charging
ABUTR,tRNA Charging
ACACT1r,tRNA Charging
ACACT2r,tRNA Charging
ACALD,tRNA Charging
ACALDt,tRNA Charging
ACBIPGT,tRNA Charging
ACCOACL,tRNA Charging
ACCOALYS2,tRNA Charging
ACEDIPIT,tRNA Charging
ACGAMT,tRNA Charging
ACGApts,tRNA Charging
ACKr,tRNA Charging
ACNAMS,tRNA Charging
ACOAAGPAT140,tRNA Charging
ACOAAGPAT160,tRNA Charging
ACOAAGPAT180,tRNA Charging
ACOAAGPATAI15,tRNA Charging
ACOAAGPATAI17,tRNA Charging
ACOAAGPATI14,tRNA Charging
ACOAAGPATI15,tRNA Charging
ACOAAGPATI16,tRNA Charging
ACOAAGPATI17,tRNA Charging
ACOAD1i,tRNA Charging
ACOAD20,tRNA Charging
ACOADH2,tRNA Charging
ACOATA,tRNA Charging
ACOCT,tRNA Charging
ACODAr,tRNA Charging
ACONT,tRNA Charging
ACONTa,tRNA Charging
ACONTb,tRNA Charging
ACOTA,tRNA Charging
ACPS1,tRNA Charging
ACTNDH,tRNA Charging
ACt2r,tRNA Charging
ADA,tRNA Charging
ADAD,tRNA Charging
ADCPS1,tRNA Charging
ADCPS2,tRNA Charging
ADCYRS,tRNA Charging
ADD,tRNA Charging
ADK1,tRNA Charging
ADK10,tRNA Charging
ADK11,tRNA Charging
ADK2,tRNA Charging
ADK3,tRNA Charging
ADK5,tRNA Charging
ADK7,tRNA Charging
ADK8,tRNA Charging
ADK9,tRNA Charging
ADMDCr,tRNA Charging
ADNCNT3tc,tRNA Charging
ADNCYC,tRNA Charging
ADNK1,tRNA Charging
ADNUC,tRNA Charging
ADOCBIK,tRNA Charging
ADOCBIK2,tRNA Charging
ADOCBLS,tRNA Charging
ADOCBLabc,tRNA Charging
ADPRDP,tRNA Charging
ADPT,tRNA Charging
ADSL1r,tRNA Charging
ADSL2r,tRNA Charging
ADSS,tRNA Charging
AGDC,tRNA Charging
AGMD,tRNA Charging
AGPAT120,tRNA Charging
AGPAT140,tRNA Charging
AGPAT141,tRNA Charging
AGPAT160,tRNA Charging
AGPAT161,tRNA Charging
AGPAT180,tRNA Charging
AGPAT181,tRNA Charging
AGTi,tRNA Charging
AHCYSNS_r,tRNA Charging
AHMMPS,tRNA Charging
AHSERL2,tRNA Charging
AHSERL3,tRNA Charging
AICART,tRNA Charging
AIHDUDPMG,tRNA Charging
AIHDUPDG,tRNA Charging
AIHPDCOATA,tRNA Charging
AIPDCOATA,tRNA Charging
AIPDUDPG,tRNA Charging
AIPDUDPMG,tRNA Charging
AIRC4,tRNA Charging
AKP1,tRNA Charging
ALAALA,tRNA Charging
ALAASP1c,tRNA Charging
ALAASPabc,tRNA Charging
ALAD_R,tRNA Charging
ALAGLN1c,tRNA Charging
ALAGLNabc,tRNA Charging
ALAGLU1c,tRNA Charging
ALAGLUabc,tRNA Charging
ALAGLY1c,tRNA Charging
ALAGLYabc,tRNA Charging
ALAHIS1c,tRNA Charging
ALAHISabc,tRNA Charging
ALALEU1c,tRNA Charging
ALALEUabc,tRNA Charging
ALAPGPL,tRNA Charging
ALAR,tRNA Charging
ALATHR1c,tRNA Charging
ALATHRabc,tRNA Charging
ALAt2r,tRNA Charging
ALAt4r,tRNA Charging
ALCD19,tRNA Charging
ALCD2x,tRNA Charging
ALCD4,tRNA Charging
ALDD2x,tRNA Charging
ALLTNt2r,tRNA Charging
AMETDNAMT,tRNA Charging
AMMQLT8,tRNA Charging
AMMQT7rev,tRNA Charging
AMMQT8r,tRNA Charging
AMOPBHL,tRNA Charging
AMPMS2,tRNA Charging
AMPTASECG,tRNA Charging
AMPTASEGC,tRNA Charging
AMPt2,tRNA Charging
AMY1e,tRNA Charging
APAT,tRNA Charging
APRAUR,tRNA Charging
ARAI,tRNA Charging
ARBTpts,tRNA Charging
ARGDA,tRNA Charging
ARGDC,tRNA Charging
ARGSL,tRNA Charging
ARGSSr,tRNA Charging
ARGt2,tRNA Charging
AROH,tRNA Charging
ARSENBt2,tRNA Charging
ASAD,tRNA Charging
ASNS1,tRNA Charging
ASNS2,tRNA Charging
ASNt2r,tRNA Charging
ASO3t,tRNA Charging
ASO4t,tRNA Charging
ASP1DC,tRNA Charging
ASPCT,tRNA Charging
ASPKi,tRNA Charging
ASPO1,tRNA Charging
ASPO5,tRNA Charging
ASPO6,tRNA Charging
ASPO7,tRNA Charging
ASPT,tRNA Charging
ASPTA,tRNA Charging
ASPt2r,tRNA Charging
ATPPRT,tRNA Charging
ATPS4,tRNA Charging
BAMPPALDOX,tRNA Charging
BCOAACT,tRNA Charging
BGLA,tRNA Charging
BGLA1,tRNA Charging
BGLAr,tRNA Charging
BPNT,tRNA Charging
BTCOADH,tRNA Charging
BTNCLi,tRNA Charging
BTNabc,tRNA Charging
BTS4,tRNA Charging
BUTKr,tRNA Charging
BUTSO3abc,tRNA Charging
BUTt2r,tRNA Charging
BZDIOLDH,tRNA Charging
CADVt,tRNA Charging
CAt4i,tRNA Charging
CBIAT,tRNA Charging
CBL1abc,tRNA Charging
CBL2abc,tRNA Charging
CBMK,tRNA Charging
CBPS,tRNA Charging
CD2abc1,tRNA Charging
CDPEAS,tRNA Charging
CDPGLYCGPT,tRNA Charging
CDPMEK,tRNA Charging
CELBpts,tRNA Charging
CGLYabc,tRNA Charging
CHLt2r,tRNA Charging
CHOLD,tRNA Charging
CHOLTMAL,tRNA Charging
CHORM,tRNA Charging
CHORS,tRNA Charging
CINNMCOADH,tRNA Charging
CITRH,tRNA Charging
CLPNS140,tRNA Charging
CLPNS160,tRNA Charging
CLPNS180,tRNA Charging
CLPNSAI15,tRNA Charging
CLPNSAI17,tRNA Charging
CLPNSI14,tRNA Charging
CLPNSI15,tRNA Charging
CLPNSI16,tRNA Charging
CLPNSI17,tRNA Charging
CMLDC,tRNA Charging
CMPSAS,tRNA Charging
CO2t,tRNA Charging
COBALTt5,tRNA Charging
CPC2MT,tRNA Charging
CPC3MT,tRNA Charging
CPC4MT,tRNA Charging
CPC5MT1,tRNA Charging
CPC5MT2,tRNA Charging
CPC6MT,tRNA Charging
CPC6R,tRNA Charging
CPC8MM,tRNA Charging
CPPPGO,tRNA Charging
CPPPGO2,tRNA Charging
CRO4t3,tRNA Charging
CSND,tRNA Charging
CSNt2,tRNA Charging
CTPS1,tRNA Charging
CTPS2,tRNA Charging
CYRDAAT,tRNA Charging
CYRDAR,tRNA Charging
CYRDAS,tRNA Charging
CYSDS,tRNA Charging
CYSS,tRNA Charging
CYSS3r,tRNA Charging
CYSTGL,tRNA Charging
CYSTS,tRNA Charging
CYSTS2,tRNA Charging
CYSt2r,tRNA Charging
CYTBD,tRNA Charging
CYTD,tRNA Charging
CYTDK1,tRNA Charging
CYTDK2,tRNA Charging
CYTDK3,tRNA Charging
CYTDK4,tRNA Charging
CYTDt2r,tRNA Charging
CYTK1,tRNA Charging
CYTK2,tRNA Charging
Coabc,tRNA Charging
Cuabc,tRNA Charging
Cut1,tRNA Charging
DADA,tRNA Charging
DADNt2r,tRNA Charging
DAGK120,tRNA Charging
DAGK140,tRNA Charging
DAGK141,tRNA Charging
DAGK160,tRNA Charging
DAGK161,tRNA Charging
DAGK180,tRNA Charging
DAGK181,tRNA Charging
DAPDAi,tRNA Charging
DAPDC,tRNA Charging
DAPE,tRNA Charging
DASYN120,tRNA Charging
DASYN140,tRNA Charging
DASYN141,tRNA Charging
DASYN160,tRNA Charging
DASYN161,tRNA Charging
DASYN180,tRNA Charging
DASYN181,tRNA Charging
DASYNAI15,tRNA Charging
DASYNAI17,tRNA Charging
DASYNI14,tRNA Charging
DASYNI15,tRNA Charging
DASYNI16,tRNA Charging
DASYNI17,tRNA Charging
DB4PS,tRNA Charging
DBTS,tRNA Charging
DCMPDA,tRNA Charging
DCTPAH,tRNA Charging
DCYTD,tRNA Charging
DCYTt2r,tRNA Charging
DDGLK,tRNA Charging
DDPA,tRNA Charging
DDPGA,tRNA Charging
DGK1,tRNA Charging
DGSNt2,tRNA Charging
DHAD1,tRNA Charging
DHAD2,tRNA Charging
DHAK,tRNA Charging
DHDPRy,tRNA Charging
DHDPS,tRNA Charging
DHFOR2,tRNA Charging
DHFR,tRNA Charging
DHFS,tRNA Charging
DHNAOT4,tRNA Charging
DHNAOT7,tRNA Charging
DHNPA,tRNA Charging
DHNPA2,tRNA Charging
DHORD2,tRNA Charging
DHORD5,tRNA Charging
DHORTS,tRNA Charging
DHPM1,tRNA Charging
DHPM2,tRNA Charging
DHPPDA,tRNA Charging
DHPPDA2,tRNA Charging
DHPR,tRNA Charging
DHPS,tRNA Charging
DHPS2,tRNA Charging
DHQS,tRNA Charging
DHQTi,tRNA Charging
DINSt2,tRNA Charging
DMATT,tRNA Charging
DMPPS,tRNA Charging
DMPPS2r,tRNA Charging
DMQMT,tRNA Charging
DM_5DRIB,tRNA Charging
DM_5MTR,tRNA Charging
DM_GCALD,tRNA Charging
DM_atp_c_,tRNA Charging
DM_btn,tRNA Charging
DM_dad_5,tRNA Charging
DM_dhptd(c),tRNA Charging
DM_hcys_L[c],tRNA Charging
DPCOAK,tRNA Charging
DPRr,tRNA Charging
DRBK,tRNA Charging
DRIBabc,tRNA Charging
DRPAr,tRNA Charging
DTMPK,tRNA Charging
DURAD,tRNA Charging
DURAD2,tRNA Charging
DURIK1,tRNA Charging
DURIPP,tRNA Charging
DURIt2,tRNA Charging
DUTPDP,tRNA Charging
DXPRIr,tRNA Charging
DXPS,tRNA Charging
D_GLY3PRi,tRNA Charging
D_LACD,tRNA Charging
D_LACt2,tRNA Charging
E4PD,tRNA Charging
EAR100x,tRNA Charging
EAR10M12,tRNA Charging
EAR11M12x,tRNA Charging
EAR120x,tRNA Charging
EAR121x,tRNA Charging
EAR12M14x,tRNA Charging
EAR13M14x,tRNA Charging
EAR140x,tRNA Charging
EAR14M16,tRNA Charging
EAR15M16x,tRNA Charging
EAR160x,tRNA Charging
EAR161x,tRNA Charging
EAR180x,tRNA Charging
EAR181x,tRNA Charging
EAR40x,tRNA Charging
EAR4M6,tRNA Charging
EAR5M6,tRNA Charging
EAR60x,tRNA Charging
EAR6M8x,tRNA Charging
EAR7M8,tRNA Charging
EAR80x,tRNA Charging
EAR8M10x,tRNA Charging
EAR9M10x,tRNA Charging
ECOAH1,tRNA Charging
ECOAH1R,tRNA Charging
EDA_R,tRNA Charging
EHGLAT,tRNA Charging
ENO,tRNA Charging
ETHAAL,tRNA Charging
ETHAP,tRNA Charging
ETHSO3abc,tRNA Charging
ETOHt,tRNA Charging
EX_12dgr180(e),tRNA Charging
EX_15dap(e),tRNA Charging
EX_26dap_M(e),tRNA Charging
EX_4abz(e),tRNA Charging
EX_Lcyst(e),tRNA Charging
EX_ac(e),tRNA Charging
EX_acald(e),tRNA Charging
EX_acgam(e),tRNA Charging
EX_adn(e),tRNA Charging
EX_adocbl(e),tRNA Charging
EX_ala_L(e),tRNA Charging
EX_alaasp(e),tRNA Charging
EX_alagln(e),tRNA Charging
EX_alaglu(e),tRNA Charging
EX_alagly(e),tRNA Charging
EX_alahis(e),tRNA Charging
EX_alaleu(e),tRNA Charging
EX_alathr(e),tRNA Charging
EX_alltn(e),tRNA Charging
EX_amp(e),tRNA Charging
EX_arbt(e),tRNA Charging
EX_arg_L(e),tRNA Charging
EX_arsenb(e),tRNA Charging
EX_asn_L(e),tRNA Charging
EX_aso3(e),tRNA Charging
EX_aso4(e),tRNA Charging
EX_asp_L(e),tRNA Charging
EX_biomass(e),tRNA Charging
EX_btn(e),tRNA Charging
EX_but(e),tRNA Charging
EX_butso3(e),tRNA Charging
EX_ca2(e),tRNA Charging
EX_cbl1(e),tRNA Charging
EX_cbl2(e),tRNA Charging
EX_cd2(e),tRNA Charging
EX_cellb(e),tRNA Charging
EX_cgly(e),tRNA Charging
EX_chol(e),tRNA Charging
EX_cit(e),tRNA Charging
EX_cl(e),tRNA Charging
EX_co2(e),tRNA Charging
EX_cobalt2(e),tRNA Charging
EX_cro4(e),tRNA Charging
EX_csn(e),tRNA Charging
EX_cu2(e),tRNA Charging
EX_cys_L(e),tRNA Charging
EX_cytd(e),tRNA Charging
EX_dad_2(e),tRNA Charging
EX_dcyt(e),tRNA Charging
EX_dgsn(e),tRNA Charging
EX_din(e),tRNA Charging
EX_drib(e),tRNA Charging
EX_duri(e),tRNA Charging
EX_ethso3(e),tRNA Charging
EX_etoh(e),tRNA Charging
EX_fe2(e),tRNA Charging
EX_fe3(e),tRNA Charging
EX_for(e),tRNA Charging
EX_fru(e),tRNA Charging
EX_gal(e),tRNA Charging
EX_galt(e),tRNA Charging
EX_gam(e),tRNA Charging
EX_gcald(e),tRNA Charging
EX_glc_D(e),tRNA Charging
EX_gln_L(e),tRNA Charging
