,fluxes,C-fluxes
EX_ac(e),4.963002245183528,9.926004490367056
EX_dad_2(e),0.9623067918885836,9.623067918885836
EX_dcyt(e),0.9421770997736483,8.479593897962834
EX_for(e),6.7208763337798985,6.7208763337798985
EX_gcald(e),0.006182300985208822,0.012364601970417643
EX_gly(e),0.8828988295240331,1.7657976590480662
EX_ile_L(e),1.018191080588228,6.109146483529368
EX_lys_L(e),0.9277779609638481,5.566667765783089
EX_orn(e),0.09561431674572209,0.4780715837286104
EX_succ(e),0.43668042935532647,1.7467217174213059
EX_val_L(e),4.715838621634314,23.579193108171573
