,fluxes,C-fluxes
EX_ac(e),19.96436874800189,39.92873749600378
EX_cys_L(e),0.9921098364177444,2.976329509253233
EX_dad_2(e),0.03854985616570315,0.38549856165703156
EX_for(e),15.341554926742194,15.341554926742194
EX_hista(e),0.051580358466719524,0.2579017923335976
EX_indole(e),0.016095633817718027,0.12876507054174421
EX_ins(e),0.913612221957419,9.13612221957419
EX_leu_L(e),0.49965631824404627,2.9979379094642775
EX_phe_L(e),0.8369893822170555,7.5329044399535
EX_ppa(e),0.1086608015150944,0.3259824045452832
EX_pro_L(e),0.713976759625002,3.5698837981250096
