,fluxes,C-fluxes
EX_ac(e),3.058643634650122,6.117287269300244
EX_dad_2(e),0.9846543766023659,9.84654376602366
EX_for(e),0.6691773411249462,0.6691773411249462
EX_gua(e),0.9758907692705591,4.879453846352796
EX_hista(e),0.12290183334518563,0.6145091667259281
EX_lys_L(e),0.9713938535921802,5.828363121553082
EX_phe_L(e),0.9554440615761722,8.59899655418555
EX_ppa(e),7.553787025238088,22.661361075714265
EX_trypta(e),0.06492922770505435,0.6492922770505436
