,fluxes,C-fluxes
EX_ac(e),23.44991783245382,46.89983566490764
EX_dad_2(e),1.000693834670133,10.00693834670133
EX_for(e),4.759570781792388,4.759570781792388
EX_indole(e),0.048214128307001905,0.38571302645601524
EX_nac(e),0.9962365330874566,5.97741919852474
EX_phe_L(e),0.7913180869366426,7.121862782429783
EX_ppa(e),0.10054066693487337,0.3016220008046201
EX_ptrc(e),1.0,4.0
