,fluxes,C-fluxes
EX_ac(e),4.712662746860685,9.42532549372137
EX_acald(e),1.9795503662384337,3.9591007324768674
EX_ade(e),1.9639876043589113,9.819938021794556
EX_cys_L(e),0.9922186295569799,2.9766558886709396
EX_dcyt(e),0.9495019612546894,8.545517651292204
EX_for(e),4.909823331541925,4.909823331541925
EX_gua(e),0.9895555503677751,4.947777751838876
EX_indole(e),0.05211652528865525,0.416932202309242
EX_orn(e),0.14484383162770895,0.7242191581385448
EX_phenol(e),0.9696822618879224,5.818093571327534
EX_succ(e),3.0392310049036584,12.156924019614634
EX_val_L(e),0.8273776322273141,4.136888161136571
