,fluxes,C-fluxes
EX_ac(e),14.345208550266427,28.690417100532855
EX_ade(e),2.3771701092174133,11.885850546087067
EX_cys_L(e),0.9824122790676433,2.94723683720293
EX_etoh(e),3.4233265132022916,6.846653026404583
EX_for(e),8.638829927298083,8.638829927298083
EX_gua(e),0.9863472046999846,4.931736023499923
EX_lys_L(e),0.2799011310942881,1.6794067865657287
EX_orn(e),0.15,0.75
EX_pro_L(e),0.009570151290762934,0.04785075645381467
EX_succ(e),0.5869232011023064,2.347692804409226
EX_ura(e),0.9568419307074213,3.827367722829685
