,fluxes,C-fluxes
EX_ac(e),7.652541807975924,15.305083615951848
EX_ade(e),1.9273394434133229,9.636697217066615
EX_cys_L(e),0.9776993987236442,2.9330981961709326
EX_dcyt(e),0.8686054732156855,7.81744925894117
EX_etoh(e),4.92694489164637,9.85388978329274
EX_for(e),1.075857251712604,1.075857251712604
EX_gua(e),0.946269323675553,4.731346618377765
EX_lys_L(e),0.8387223514821278,5.032334108892767
EX_ppa(e),1.0616248511547373,3.184874553464212
EX_succ(e),12.260775332803389,49.043101331213556
EX_tma(e),1.0,3.0
