,fluxes,C-fluxes
EX_ac(e),8.08004483342478,16.16008966684956
EX_ade(e),0.960484544994011,4.8024227249700555
EX_dcyt(e),0.9559969236888501,8.603972313199652
EX_etoh(e),3.6227937328027053,7.245587465605411
EX_for(e),11.972527376271602,11.972527376271602
EX_hista(e),0.13454442238115888,0.6727221119057945
EX_ile_L(e),0.8906284948572094,5.343770969143256
EX_orn(e),0.09888743346948302,0.4944371673474151
EX_ppa(e),1.134632487620509,3.4038974628615266
EX_trypta(e),0.07725563147657118,0.7725563147657117
EX_tym(e),0.9340468295107124,7.472374636085699
