,fluxes,C-fluxes
EX_ac(e),14.404959356081545,28.80991871216309
EX_dad_2(e),1.9535667666425147,19.535667666425148
EX_etoh(e),1.8424639338387614,3.684927867677523
EX_for(e),17.920294777428293,17.920294777428293
EX_gcald(e),0.00423843359873248,0.00847686719746496
EX_ile_L(e),0.7991979510211149,4.79518770612669
EX_indole(e),0.044170164638617546,0.35336131710894036
EX_lys_L(e),0.8978113289721354,5.386867973832812
EX_nac(e),0.9985868068766749,5.99152084126005
EX_ppa(e),0.09975799358774017,0.2992739807632205
EX_ptrc(e),1.0382668905540655,4.153067562216262
EX_tym(e),0.9272432467059545,7.417945973647636
EX_val_L(e),0.8264871014911336,4.132435507455668
