,fluxes,C-fluxes
EX_12ppd_S(e),0.14898579,0.44695737
EX_ac(e),7.3801743710075876,14.760348742015175
EX_ade(e),1.8380010337925965,9.190005168962983
EX_cys_L(e),0.018324611576153792,0.054973834728461374
EX_for(e),5.21848933276085,5.21848933276085
EX_glyc(e),0.005610630322253367,0.0168318909667601
EX_gsn(e),0.9922535937535549,9.92253593753555
EX_indole(e),0.08116538210024794,0.6493230568019835
EX_met_L(e),0.9081435215375306,4.540717607687653
EX_phe_L(e),0.9947922266394658,8.953130039755191
EX_ppa(e),0.22048980761308168,0.661469422839245
