,fluxes,C-fluxes
EX_ac(e),0.4502091158938838,0.9004182317877676
EX_ade(e),0.999366428577186,4.99683214288593
EX_cytd(e),0.0007995209975595047,0.007195688978035542
EX_dgsn(e),0.999069681806317,9.990696818063169
EX_etoh(e),0.4458795612825146,0.8917591225650292
EX_glu_L(e),0.00028044230700553774,0.0014022115350276888
EX_glyc(e),0.0007489776073757302,0.0022469328221271906
EX_lac_L(e),0.4499693660645013,1.3499080981935039
EX_thymd(e),0.0008677842631108403,0.008677842631108403
EX_tma(e),0.8971150997070315,2.6913452991210947
EX_tym(e),0.9968071485456065,7.974457188364852
