,fluxes,C-fluxes
EX_ac(e),0.6882995602186175,1.376599120437235
EX_cytd(e),0.0032277653180784755,0.029049887862706278
EX_etoh(e),0.22488112359233603,0.44976224718467206
EX_for(e),0.2319728447900758,0.2319728447900758
EX_glu_L(e),0.005446557069952713,0.027232785349763568
EX_gly(e),0.22473119370016623,0.44946238740033245
EX_hista(e),0.14992676755254064,0.7496338377627032
EX_lac_L(e),0.06963491884740589,0.20890475654221766
EX_trypta(e),0.08179696245083098,0.8179696245083099
EX_tym(e),0.9998952746609773,7.999162197287818
