,fluxes,C-fluxes
EX_ac(e),0.500329982738969,1.000659965477938
EX_ade(e),0.0013599727167032073,0.0067998635835160364
EX_dad_2(e),0.0006231207724469867,0.006231207724469867
EX_dgsn(e),0.9993276035378553,9.993276035378553
EX_etoh(e),0.49918720562707924,0.9983744112541585
EX_gln_L(e),0.1799889300063662,0.899944650031831
EX_lac_D(e),0.22269066732070378,0.6680720019621114
EX_orn(e),0.0009730188816200453,0.004865094408100227
EX_succ(e),0.0009730188816200453,0.003892075526480181
EX_tma(e),1.0,3.0
EX_ura(e),1.0,4.0
