,fluxes,C-fluxes
EX_5mta(e),0.0077722199963810865,0.08549441996019196
EX_ac(e),0.047437488145247564,0.09487497629049513
EX_acald(e),0.0009285087747198432,0.0018570175494396863
EX_cys_L(e),1.1820421512178878,3.546126453653663
EX_for(e),0.18071758148144296,0.18071758148144296
EX_glu_L(e),0.010274586857930755,0.051372934289653775
EX_ptrc(e),0.14087911000527212,0.5635164400210885
EX_spmd(e),0.007757007241741332,0.05429905069218932
