,fluxes,C-fluxes
EX_ac(e),0.940741050945671,1.881482101891342
EX_ch4s(e),0.1795812457250243,0.1795812457250243
EX_cys_L(e),0.002463756192219793,0.007391268576659379
EX_for(e),0.04509877945459312,0.04509877945459312
EX_ppa(e),0.1795812457250243,0.5387437371750728
EX_succ(e),0.07188861998115091,0.28755447992460365
