,fluxes,C-fluxes
EX_ac(e),1.5776516491704453,3.1553032983408906
EX_ala_L(e),0.23593786289065174,0.7078135886719552
EX_etoh(e),0.006396794072373926,0.012793588144747852
EX_for(e),0.5401317346436718,0.5401317346436718
EX_glyc(e),0.000561538764403268,0.001684616293209804
EX_lac_L(e),0.15021826558311616,0.4506547967493485
EX_orn(e),0.02447405404117029,0.12237027020585145
EX_phe_L(e),0.45269163391607165,4.074224705244645
EX_succ(e),0.024637352762430127,0.09854941104972051
EX_uri(e),0.021092595856982935,0.1898333627128464
