,fluxes,C-fluxes
EX_ala_L(e),0.945131398433379,2.835394195300137
EX_asp_L(e),0.14521889219617204,0.5808755687846882
EX_dad_2(e),0.007386551702626806,0.07386551702626806
EX_etoh(e),0.19190518526908218,0.38381037053816436
EX_glyc(e),0.00041540253804067315,0.0012462076141220193
EX_glyclt(e),0.20786589302738231,0.41573178605476463
EX_ins(e),0.007491041092464236,0.07491041092464236
EX_orn(e),0.14854054834207095,0.7427027417103548
EX_pyr(e),0.6407621362775558,1.9222864088326674
