,fluxes,C-fluxes
EX_ac(e),1.5223348305131221,3.0446696610262443
EX_asp_L(e),0.16242517143990645,0.6497006857596258
EX_but(e),0.01805384989579863,0.07221539958319452
EX_etoh(e),0.004910734544466158,0.009821469088932316
EX_for(e),1.2677550207178347,1.2677550207178347
EX_indole(e),0.08160888255050623,0.6528710604040499
EX_nac(e),0.00866928400752896,0.052015704045173757
EX_orn(e),0.0009719548646849991,0.004859774323424996
EX_ppa(e),0.03962533870798136,0.11887601612394408
EX_succ(e),0.0009719548646849991,0.0038878194587399963
