,fluxes,C-fluxes
EX_ac(e),10.250505648242328,20.501011296484656
EX_acald(e),1.9877626146039415,3.975525229207883
EX_ade(e),1.976293961818804,9.88146980909402
EX_cys_L(e),0.9852144543441234,2.95564336303237
EX_for(e),7.401348101947045,7.401348101947045
EX_gua(e),0.974006602420904,4.870033012104519
EX_indole(e),0.06372481316009333,0.5097985052807467
EX_lys_L(e),0.9472984171778939,5.683790503067363
EX_orn(e),0.23141986823773425,1.1570993411886712
EX_phe_L(e),0.9045400834485716,8.140860751037145
EX_succ(e),1.426156093952917,5.704624375811668
EX_thymd(e),1.5050564239296886,15.050564239296886
