,fluxes,C-fluxes
EX_ac(e),0.21304172653303738,0.42608345306607476
EX_ins(e),0.0002409379201009992,0.002409379201009992
EX_nac(e),0.00025153318158349625,0.0015091990895009775
EX_orn(e),0.1498704425614399,0.7493522128071994
EX_succ(e),0.42595284296829045,1.7038113718731618
