,fluxes,C-fluxes
EX_ac(e),2.159598604232729,4.319197208465458
EX_ade(e),0.25824936880630894,1.2912468440315448
EX_etoh(e),0.25045510245051417,0.5009102049010283
EX_for(e),2.298438957709866,2.298438957709866
EX_glyc(e),0.15020318756853188,0.4506095627055956
EX_ppa(e),0.39612569321588753,1.1883770796476627
