,fluxes,C-fluxes
EX_4abut(e),0.15658993063170581,0.6263597225268233
EX_ac(e),0.3751651144289985,0.750330228857997
EX_acald(e),0.8087483389911211,1.6174966779822422
EX_ade(e),0.9956070107604179,4.978035053802089
EX_ala_L(e),0.255116893716722,0.765350681150166
EX_for(e),0.43755758298529795,0.43755758298529795
EX_glyc(e),0.0009554626417851509,0.0028663879253554526
EX_gua(e),0.003061678558985589,0.015308392794927945
EX_orn(e),0.13612257936566124,0.6806128968283063
EX_succ(e),0.3229942886564857,1.2919771546259429
