,fluxes,C-fluxes
EX_ac(e),6.635638093648819,13.271276187297637
EX_etoh(e),0.19756692118973052,0.39513384237946103
EX_for(e),0.5310575382591046,0.5310575382591046
EX_glu_L(e),0.003243882447039247,0.016219412235196237
EX_gly(e),0.16188486986571443,0.32376973973142886
EX_glyc(e),0.002452417769062514,0.007357253307187542
EX_hista(e),0.14319192332145544,0.7159596166072772
EX_lac_L(e),3.842077169400055,11.526231508200166
EX_succ(e),0.02550022435433287,0.10200089741733148
EX_trypta(e),0.07428227647022803,0.7428227647022803
EX_tym(e),0.9856728140777921,7.8853825126223365
