,fluxes,C-fluxes
EX_2obut(e),0.022782045318522366,0.09112818127408946
EX_ac(e),4.678678922922748,9.357357845845495
EX_acald(e),2.3864925750774306,4.772985150154861
EX_ade(e),2.971368375445074,14.85684187722537
EX_dcyt(e),0.6887336232698446,6.198602609428601
EX_for(e),5.050063103701642,5.050063103701642
EX_gcald(e),0.002274475895351773,0.004548951790703546
EX_gua(e),0.9724750336293578,4.862375168146789
EX_lys_L(e),0.9150501021026598,5.490300612615959
EX_nac(e),0.999229344129322,5.9953760647759315
EX_phe_L(e),0.8474732095161067,7.62725888564496
EX_ppa(e),0.18150853768887054,0.5445256130666116
EX_succ(e),3.6886514314210817,14.754605725684327
EX_thymd(e),0.26330555204051154,2.633055520405115
EX_val_L(e),0.5889149431515139,2.94457471575757
