,fluxes,C-fluxes
EX_ac(e),6.979947129491851,13.959894258983702
EX_ade(e),1.9910324988482389,9.955162494241193
EX_dgsn(e),0.9899920395039594,9.899920395039594
EX_etoh(e),0.288394151944897,0.576788303889794
EX_for(e),5.594533525945178,5.594533525945178
EX_fuc_L(e),0.000789,0.004734
EX_gal(e),0.0014202,0.0085212
EX_met_L(e),1.1715383117902352,5.857691558951176
EX_pro_L(e),0.18096965450103622,0.9048482725051811
