,fluxes,C-fluxes
EX_12ppd_S(e),0.29797158,0.89391474
EX_ac(e),19.805192859923974,39.61038571984795
EX_dad_2(e),0.9243900243243611,9.243900243243612
EX_etoh(e),1.4966966122220957,2.9933932244441914
EX_for(e),16.592232954758106,16.592232954758106
EX_gly(e),2.6064845977750326,5.212969195550065
EX_ile_L(e),0.7461557150041425,4.476934290024855
EX_lys_L(e),0.8210331189305193,4.926198713583116
EX_nac(e),0.998143140974738,5.988858845848428
EX_phe_L(e),0.7887232620422614,7.098509358380353
EX_ppa(e),0.059848336434634226,0.1795450093039027
EX_ptrc(e),0.9970153135005231,3.9880612540020923
EX_tma(e),1.0,3.0
EX_trypta(e),0.025592661227318625,0.25592661227318625
