,fluxes,C-fluxes
EX_ac(e),3.775473744988811,7.550947489977622
EX_ala_L(e),3.050007771069383,9.150023313208148
EX_cys_L(e),0.9881690045476876,2.964507013643063
EX_etoh(e),4.279668411319534,8.559336822639068
EX_for(e),7.06884667967675,7.06884667967675
EX_gly(e),0.9733158951043943,1.9466317902087886
EX_hista(e),0.13880260333602532,0.6940130166801266
EX_ile_L(e),0.39948254647296855,2.3968952788378113
EX_lac_D(e),0.463136044044196,1.389408132132588
EX_trypta(e),0.07400264889428909,0.7400264889428909
EX_tym(e),0.972771067842467,7.782168542739736
