,fluxes,C-fluxes
EX_ac(e),15.48126961833539,30.96253923667078
EX_ade(e),0.8177428467911423,4.088714233955711
EX_dcyt(e),0.5638283015741975,5.074454714167778
EX_etoh(e),3.992749843607337,7.985499687214674
EX_for(e),11.020541158301294,11.020541158301294
EX_gua(e),0.8688371388180935,4.344185694090468
EX_ile_L(e),1.1301996368359823,6.781197821015894
EX_nac(e),0.9970525162726676,5.982315097636006
EX_orn(e),0.05715096673177712,0.2857548336588856
EX_pro_L(e),0.11045499507822563,0.5522749753911281
EX_trypta(e),0.07250918830893545,0.7250918830893545
EX_tym(e),0.9485730423536882,7.588584338829506
