,fluxes,C-fluxes
EX_2obut(e),0.05169546071041176,0.20678184284164705
EX_ac(e),6.588644020026676,13.177288040053352
EX_acald(e),1.986776911213355,3.97355382242671
EX_ade(e),2.967314048942511,14.836570244712554
EX_dcyt(e),0.48773441597599604,4.389609743783964
EX_for(e),5.7628725159550545,5.7628725159550545
EX_gcald(e),0.0027163573542727778,0.0054327147085455555
EX_gua(e),0.9649582682225845,4.824791341112922
EX_nac(e),0.9990942405897391,5.994565443538434
EX_phe_L(e),0.808405093531119,7.275645841780071
EX_ppa(e),0.12627014445516338,0.37881043336549014
EX_succ(e),3.5689783659151884,14.275913463660753
EX_thymd(e),0.4423312103681485,4.423312103681485
EX_val_L(e),0.5821306292102796,2.910653146051398
