,fluxes,C-fluxes
EX_ac(e),15.021695032775815,30.04339006555163
EX_ade(e),1.1992868187907793,5.996434093953896
EX_csn(e),1.921135602301761,7.684542409207044
EX_cys_L(e),0.09746791881048587,0.2924037564314576
EX_etoh(e),5.824282930207985,11.64856586041597
EX_for(e),11.771652232777999,11.771652232777999
EX_gua(e),0.9709397852930925,4.8546989264654625
EX_hista(e),0.11706850956451853,0.5853425478225927
EX_lys_L(e),0.6302519761769563,3.7815118570617376
EX_met_L(e),0.9594771437359421,4.797385718679711
EX_phe_L(e),0.8332984570004351,7.499686113003916
EX_ppa(e),0.8084080685849852,2.4252242057549553
