,fluxes,C-fluxes
EX_ac(e),7.473148975660779,14.946297951321558
EX_etoh(e),5.5454831046532576,11.090966209306515
EX_for(e),12.106574375124476,12.106574375124476
EX_met_L(e),0.3314479235058299,1.6572396175291495
EX_nac(e),0.2361464433190648,1.416878659914389
EX_orn(e),0.02966848025993128,0.1483424012996564
