,fluxes,C-fluxes
EX_ac(e),6.438304172443263,12.876608344886526
EX_ala_L(e),2.5911506443701904,7.773451933110572
EX_for(e),0.012558392718019775,0.012558392718019775
EX_gly(e),0.11821643786355339,0.23643287572710678
EX_hista(e),0.1255502378645103,0.6277511893225516
EX_ile_L(e),0.9333181185389668,5.599908711233801
EX_lac_D(e),0.6545632766156774,1.963689829847032
EX_ncam(e),0.9993019762514046,5.995811857508428
EX_orn(e),0.059457696048123156,0.29728848024061577
EX_phe_L(e),0.9583367926035326,8.625031133431794
EX_ppa(e),1.0000000040110861,3.0000000120332584
