,fluxes,C-fluxes
EX_12ppd_S(e),0.14898579,0.44695737
EX_ac(e),16.193758362200363,32.387516724400726
EX_etoh(e),2.856427177385717,5.712854354771434
EX_for(e),19.230904326109638,19.230904326109638
EX_gly(e),0.00998496174980353,0.01996992349960706
EX_ile_L(e),0.8516380106569625,5.109828063941775
EX_lys_L(e),0.859209003605581,5.1552540216334855
EX_met_L(e),0.056871501508722284,0.28435750754361144
EX_nac(e),0.9984701442842394,5.9908208657054365
EX_phe_L(e),0.8369560402835308,7.532604362551777
EX_ptrc(e),0.9687714975087406,3.8750859900349623
EX_trypta(e),0.03846736749062774,0.3846736749062774
EX_val_L(e),0.6752688195202344,3.376344097601172
