,fluxes,C-fluxes
EX_ac(e),9.391330249875978,18.782660499751955
EX_ade(e),0.9732625597991857,4.866312798995929
EX_etoh(e),2.4368823183249826,4.873764636649965
EX_for(e),6.758168316046062,6.758168316046062
EX_glyc(e),0.4852844126236747,1.455853237871024
EX_gua(e),0.9844471381784244,4.922235690892122
EX_hista(e),0.12808372935856818,0.6404186467928409
EX_ile_L(e),0.9108039741500836,5.4648238449005015
EX_nac(e),0.2124250338841992,1.2745502033051952
EX_orn(e),0.11051019926096656,0.5525509963048327
EX_ppa(e),1.1811674643129488,3.5435023929388465
EX_tma(e),1.0,3.0
EX_trypta(e),0.07435229259428082,0.7435229259428082
EX_tym(e),0.9688925508789686,7.751140407031749
EX_uri(e),0.1827187731415789,1.64446895827421
